NatEmis,ProvinceCD,Province,Institution_Name,Name,Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuildings,ExDept,PaypointNo,ComponentNo,ResponsibilityCode,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,StreetName,Street,StreetType,Township_Village,Suburb,Town_City,Postal Code,StreetAddress,Box_P_Bag,Post Office,PostalAddress,Telephone,TEL LENGTH,cellno,CELL LENGTH,Urban_Rural,Section21,Section21_Funct,Quintile,NAS,NodalArea,NAT,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,MAIN_SATELITE,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
600101992,6,NW,SHALENG PRIMARY SCHOOL,SHALENG,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),960948,960948,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,24.46192,-27.9048,NEIMS 2007,84,TAUNG,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW394,GREATER TAUNG LOCAL MUNICIPALITY,63904022,22,61402000,NONE,DR RUTH SEGOMOTSI MOMPATI,GREATER TAUNG,REIVILO,THE,MARIA,,SHALENG VILLAGE,SHALENG,VILLAGE,SHALANA,GREATER TAUNG RURAL,GREATER TAUNG,8566,"SHALENG VILLAGE,SHALANA,GREATER TAUNG RURAL,GREATER TAUNG,8566",P.O.BOX 419,PAMPIERSTAD,"P.O.BOX 419,PAMPIERSTAD,8566",0721596980,10,,,TO BE UPDATED,NO,NONE,3,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,TRUE,TO BE UPDATED,233,7,243,8,259,7,262,9,270,9,,TRUE,1,1,2
700241753,7,GT,SHALOM PRIMARY SCHOOL,SHALOM,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,915068,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.0793483335,-25.5548300005,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600035,35,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,TSHWANE WEST,TO BE UPDATED,L .J,MATHULE,215,215 UU BLOCK,UU,BLOCK,,AKASIA,PRETORIA,0164,"215 UU BLOCK,AKASIA,PRETORIA,0164",P.O BOX 328,SOSHANGUVE,"P.O BOX 328,SOSHANGUVE,0152",0127911047,10,0825521451,10,URBAN,YES,ACD,3,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,TRUE,TO BE UPDATED,699,20,728,20,856,19,968,23,944,25,,TRUE,1,,1
700132936,7,GT,SHALOM-MANNE PRIMARY SCHOOL,SHALOM-MANNE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,914127,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.8916549999,-26.2397850005,GDE2009,322,SOWETO,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400038,38,77426009,DUBE,NOT APPLICABLE,JOHANNESBURG CENTRAL,TO BE UPDATED,FF,SHABANGU,883,883 POKA STREET,POKA,STREET,SOWETO,,JOHANNESBURG,1800,"883 POKA STREET,SOWETO,JOHANNESBURG,1800",P.O. BOX 278,DUBE,"P.O. BOX 278,DUBE,1800",0119825905,10,0827938978,10,URBAN,YES,ACD,4,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,361,9,354,10,305,9,301,8,303,8,,TRUE,8,6,14
200400989,2,EC,SHAWBURY SENIOR SECONDARY SCHOOL,SHAWBURY,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,TRANSKEI,020429,204298,TO BE UPDATED,211005,4111017,SHAWBURY S.S. SCHOOL (11),28.95785,-31.2313,NEIMS 2007,234,QUMBU,DC15,OLIVER TAMBO DISTRICT MUNICIPALITY,EC156,MHLONTLO LOCAL MUNICIPALITY,21506009,9,23509024,MTSHAZI,NOT APPLICABLE,QUMBU,CIRCUIT7,G. N,HAMS,,SHAWBURY AGRICULTURAL AUTHORITY,SHAWBURY,AGRICULTURAL AUTHORITY,SHAWBURY  SHAWBURY,,QUMBU,5180,"SHAWBURY AGRICULTURAL AUTHORITY,SHAWBURY  SHAWBURY,QUMBU,5180",POST OFFICE 5180,SHAWBURY,"POST OFFICE 5180,SHAWBURY,5180",0724530372,10,0721099282,10,URBAN,YES,ABCD,2,Y,O.R.TAMBO,RURAL,YES,740,FALSE,TRUE,TO BE UPDATED,322,15,382,15,355,15,353,15,420,15,,TRUE,2,,2
200501568,2,EC,SHEEPRUN JP,SHEEPRUN,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,154340,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,29.20306,-30.30943,NEIMS 2007,232,MOUNT CURRIE,DC44,ALFRED NZO DISTRICT MUNICIPALITY,EC441,MATATIELE LOCAL MUNICIPALITY,24401021,21,54906001,MOUNT CURRIE NU,NOT APPLICABLE,MALUTI,MATATIELE,N.M,MDOLOMBA,,SHEEPRUN FARM,SHEEPRUN,FARM,SHEEPRUN,SWARTBERG,KOKSTAD,4720,"SHEEPRUN FARM,SHEEPRUN,SWARTBERG,KOKSTAD,4720",P.O.BOX 69,CEDARVILLE,"P.O.BOX 69,CEDARVILLE,4720",0842922223,10,0842922223,10,RURAL,NO,NONE,2,Y,ALFRED NZO,RURAL,YES,740,FALSE,TRUE,TO BE UPDATED,18,2,14,2,18,2,16,2,15,2,,TRUE,2,3,5
445105177,4,FS,SHOESHOE P/S,SHOESHOE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),124531,912009,9626,NOT APPLICABLE,,NOT APPLICABLE,28.886362,-28.543408,FSED 2007,333,WITSIESHOEK,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS194,MALUTI A PHOFUNG LOCAL MUNICIPALITY,41904031,31,41510005,MAKWANE,NOT APPLICABLE,THABO MOFUTSANYANA,18,S.E,SEHLOHO,,MAKWANE LOCATION,MAKWANE,LOCATION,MAKWANE,,PHUTHADITJHABA,9866,"MAKWANE LOCATION,MAKWANE,PHUTHADITJHABA,9866",P.O.BOX  5989,,"P.O.BOX  5989,9866",0587897012,10,0836557739,10,URBAN,YES,ABCDE,1,Y,MALUTI-A-PHOFUNG,RURAL,YES,0,FALSE,TRUE,TO BE UPDATED,669,23,743,25,463,24,588,22,631,20,,TRUE,1,,1
800020792,8,MP,SIBUSISO COMBINED SCHOOL,SIBUSISO,OPEN,PUBLIC,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY,PUBLIC,PUBLIC,KANGWANE,201736,201736,800020792,NOT APPLICABLE,,NOT APPLICABLE,30.7698,-26.06992,TO BE UPDATED,20,EERSTEHOEK,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP301,ALBERT LUTHULI LOCAL MUNICIPALITY,83001016,16,80101001,CAROLINA (NU),GERT SIBANDE,NOT APPLICABLE,BADPLAAS,MR SD,MASHELE,3,3 NHLAZATSHE 3,NHLAZATSHE 3,,,,ELUKWATINI,1192,"3 NHLAZATSHE 3 ,ELUKWATINI,1192",P.O.BOX  118,ELUKWATINI,"P.O.BOX  118,ELUKWATINI,1192",0178850657,10,0724163689,10,TO BE UPDATED,YES,ABCDE,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,740,FALSE,TRUE,TO BE UPDATED,710,23,567,23,664,22,649,22,704,21,,TRUE,,17,17
600101996,6,NW,SIGNAL HILL,SIGNAL HILL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,826415,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.65333,-25.81985,NEIMS 2007,5,MOLOPO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW383,MAFIKENG LOCAL MUNICIPALITY,63803028,28,60811005,SIGNALL HILL,NGAKA MODIRI MOLEMA,MAFIKENG,BOTSHABELO,F.W,MOATSWI,,STAND,,STAND,SIGNAL,SIGNAL HILL,MAFIKENG,2745,"STAND,SIGNAL,SIGNAL HILL,MAFIKENG,2745",P.O.BOX 383,MAFIKENG,"P.O.BOX 383,MAFIKENG,2745",0183861517,10,0836691949,10,TO BE UPDATED,YES,TO BE UPDATED,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,740,FALSE,TRUE,TO BE UPDATED,972,27,935,26,939,26,980,28,1017,28,,TRUE,,1,1
500308765,5,KZ,SIHAYO H,SIHAYO,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,KWAZULU NATAL EDUCATION DEPARTMENT,99,280184,TO BE UPDATED,5212242,5212322,SIHAYO SECONDARY SCHOOL,30.64871,-28.21163,NEIMS 2007,218,NQUTU,DC24,UMZINYATHI DISTRICT MUNICIPALITY,KZN242,NQUTU LOCAL MUNICIPALITY,52402011,11,52005000,NONE,UKHAHLAMBA,UMZINYATHI,NQUTHU,MR.S.T,MNCWANGO,,LUVISI AREA,LUVISI,AREA,,,NQUTU,,"LUVISI AREA,NQUTU,",P.O.BOX 2714,NQUTHU,"P.O.BOX 2714,NQUTHU,3135",0342710269,10,0342710269,10,RURAL,NO,NONE,2,Y,UMZINYATHI,RURAL,YES,740,FALSE,TRUE,TO BE UPDATED,654,19,606,17,814,20,850,25,852,30,,TRUE,1,2,3
442807172,4,FS,SILAS PF/S,SILAS,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),127001,820908,2229,NOT APPLICABLE,,NOT APPLICABLE,27.406142,-28.536058,FSED 2007,366,MARQUARD,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS191,SETSOTO LOCAL MUNICIPALITY,41901001,99,41210003,MARQUARD NU,NOT APPLICABLE,THABO MOFUTSANYANA,9,M.J,KOTSOANE,,SILAS FARM,SILAS,FARM,SILAS,,MARQUARD,9610,"SILAS FARM,SILAS,MARQUARD,9610",P.O.BOX  125,MARQUARD,"P.O.BOX  125,MARQUARD,9610",0734391808,10,0835150922,10,RURAL,NO,NONE,1,N,NOT APPLICABLE,NOT APPLICABLE,YES,0,FALSE,TRUE,TO BE UPDATED,16,2,26,2,12,2,13,2,14,2,,TRUE,7,7,14
104312245,1,WC,SIMON'S TOWN SCHOOL,SIMON'S TOWN,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),312245,005529,TO BE UPDATED,9946,1369946,SIMON'S TOWN SCHOOL,18.44567,-34.196928,WCED,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100061,61,17142014,SEAFORTH,NOT APPLICABLE,METRO SOUTH,01,J.A,HUMAN,,HARRINGTON ROAD,HARRINGTON,ROAD,,SIMONS TOWN,CAPE TOWN,,"HARRINGTON ROAD,SIMONS TOWN,CAPE TOWN,",P.O. BOX 38,SIMON'S TOWN,"P.O. BOX 38,SIMON'S TOWN,7995",0217861056,10,0825968558,10,URBAN,YES,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,129,FALSE,FALSE,TO BE UPDATED,543,27,579,30,559,25,547,29,689,28,,TRUE,10,25,35
500266511,5,KZ,SINENHLANHLA P (LADYSMITH),SINENHLANHLA,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,KWAZULU NATAL EDUCATION DEPARTMENT,99,310082,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,29.74961,-28.36326,NEIMS 2007,335,KLIPRIVIER,DC23,UTHUKELA DISTRICT MUNICIPALITY,KZN232,EMNAMBITHI/LADYSMITH LOCAL MUNICIPALITY,52302017,17,51401011,WATERSMEET,UKHAHLAMBA,OTHUKELA,MNAMBITHI WEST,MR.B.K,KUBHEKA,,MATHONDWANE DRIEFONTEIN,MATHONDWANE DRIEFONTEIN,,,MATHOWDWANE,LADYSMITH,3370,"MATHONDWANE DRIEFONTEIN ,MATHOWDWANE,LADYSMITH,3370",PRIVATE BAG X9953,LADYSMITH,"PRIVATE BAG X9953,LADYSMITH,3370",0366319126,10,0732328979,10,RURAL,NO,NONE,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,740,FALSE,TRUE,TO BE UPDATED,471,14,486,14,452,13,417,15,401,14,,TRUE,1,1,2
800026914,8,MP,SINETHEMBA GIRLS SCHOOL,SINETHEMBA GIRLS,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),200732,200732,800026914,6602061,6121207,TO BE UPDATED,30.42607,-27.15371,NEIMS 2007,125,WAKKERSTROOM,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP303,MKHONDO LOCAL MUNICIPALITY,83003003,3,52703001,PAULPIETERSBURG (NU),GERT SIBANDE,NOT APPLICABLE,WAKKERSTROOM,THE,MS L SPIES,,ST HELENA FARM,ST HELENA,FARM,ST HELENA,,PIET RETIEF,2380,"ST HELENA FARM,ST HELENA,PIET RETIEF,2380",P.O.BOX  685,PIET RETIEF,"P.O.BOX  685,PIET RETIEF,2380",0177300321,10,0734535705,10,TO BE UPDATED,YES,ABCDE,1,N,NOT APPLICABLE,NOT APPLICABLE,YES,807,FALSE,TRUE,TO BE UPDATED,227,12,221,11,226,13,99,12,150,11,,TRUE,232,,232
800021238,8,MP,SINETHEMBA SECONDARY SCHOOL,SINETHEMBA,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),200731,200731,800021238,6602060,6121204,TO BE UPDATED,30.38892,-27.17715,TO BE UPDATED,125,WAKKERSTROOM,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP303,MKHONDO LOCAL MUNICIPALITY,83003003,3,52703001,PAULPIETERSBURG (NU),GERT SIBANDE,NOT APPLICABLE,WAKKERSTROOM,MR PK,MUSOKE,69,69 HT VERGELEGEN ROAD,HT VERGELEGEN,ROAD,,,PIET RETIEF,2386,"69 HT VERGELEGEN ROAD,PIET RETIEF,2386",P.O.BOX  1081,,"P.O.BOX  1081,,2380",0177300094,10,0826820550,10,TO BE UPDATED,YES,ABCDE,1,N,NOT APPLICABLE,NOT APPLICABLE,YES,807,FALSE,TRUE,TO BE UPDATED,190,13,226,12,120,11,144,11,179,13,,TRUE,,27,27
200200782,2,EC,SISEKO SENIOR SECONDARY SCHOOL,SISEKO,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,CISKEI,074331,074331,TO BE UPDATED,517018,4171034,SISEKO (17),27.0749,-32.89617,NEIMS 2007,160,MIDDLEDRIFT,DC12,AMATOLE DISTRICT MUNICIPALITY,EC127,NKONKOBE LOCAL MUNICIPALITY,21207014,14,21602015,KOLONI,NOT APPLICABLE,FORT BEAUFORT,CIRCUIT9,M.E,MADOTYENI,,PERKSDALE MISSION,PERKSDALE,MISSION,,,DEBENEK,5604,"PERKSDALE MISSION,DEBENEK,5604",P.O.BOX 216,DEBENEK,"P.O.BOX 216,DEBENEK,5604",0835198251,10,0835198251,10,RURAL,YES,ABCD,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,740,FALSE,TRUE,TO BE UPDATED,239,11,275,11,230,10,206,10,172,10,,TRUE,115,115,230
500269915,5,KZ,SIYAMUKELA H,SIYAMUKELA,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY,PUBLIC,PUBLIC,KWAZULU NATAL EDUCATION DEPARTMENT,99,370720,TO BE UPDATED,5213228,5213229,SIYAMUKELA H,30.56989,-29.4615,NEIMS 2007,225,NEW HANOVER,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN221,UMSHWATHI LOCAL MUNICIPALITY,52201007,7,52403003,MADADENI 2,UKHAHLAMBA,AMAJUBA,NEWCASTLE,MR.M,SOKHELA,25762,25762 N SECTION,N,SECTION,,MADADENI R,MADADENI,2951,"25762 N SECTION,MADADENI R,MADADENI,2951",PRIVATE BAG X5008,MADADENI,"PRIVATE BAG X5008,MADADENI,2951",0343291324,10,0826750407,10,URBAN,NO,NONE,4,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,TRUE,FALSE,TO BE UPDATED,1280,36,1247,36,1243,38,1293,41,1216,42,,TRUE,174,85,259
126333425,1,WC,SKURWEBERG SEK.,SKURWEBERG,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,HOUSE OF REPRESENTATIVES(HOR),333425,003044,TO BE UPDATED,8845,1318845,SKURWEBERG SEK.,19.313847,-33.014163,WCED,183,CERES,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC022,WITZENBERG LOCAL MUNICIPALITY,10202008,8,10610001,CERES NU,NOT APPLICABLE,CAPE WINELANDS,04,H,PIETERSE,303,303 CITRUSDAL PAD ROAD,CITRUSDAL PAD,ROAD,,,CERES,,"303 CITRUSDAL PAD ROAD,CERES,",POSBUS 83,KOUE BOKKEVELD,"POSBUS 83,KOUE BOKKEVELD,6836",0233170916,10,0834379727,10,RURAL,YES,ABCDE,3,N,NOT APPLICABLE,NOT APPLICABLE,YES,829,FALSE,TRUE,TO BE UPDATED,945,30,943,30,902,30,942,30,951,27,,TRUE,50,51,101
443803227,4,FS,SMITHFIELD P/S,SMITHFIELD,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),122533,840029,9335,NOT APPLICABLE,,NOT APPLICABLE,26.538591,-30.218792,FSED 2007,355,SMITHFIELD,DC16,XHARIEP DISTRICT MUNICIPALITY,FS163,MOHOKARE LOCAL MUNICIPALITY,41603002,2,40303004,SMITHFIELD NU,NOT APPLICABLE,XHARIEP,8,H,PIETERSEN,,SKOOL STREET,SKOOL,STREET,,,SMITHFIELD,9966,"SKOOL STREET,SMITHFIELD,9966",P.O.BOX  89,SMITHFIELD,"P.O.BOX  89,SMITHFIELD,9966",0516830302,10,0839772377,10,URBAN,NO,NONE,2,N,NOT APPLICABLE,NOT APPLICABLE,YES,0,FALSE,TRUE,TO BE UPDATED,163,5,155,5,145,6,170,6,190,6,,TRUE,2,1,3
200501136,2,EC,SOBHEDE JUNIOR SECONDARY SCHOOL,SOBHEDE,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,PUBLIC,TO BE UPDATED,TRANSKEI,017435,174350,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,29.062,-30.8637,NEIMS 2007,233,KWABHACA/MT. FRERE,DC44,ALFRED NZO DISTRICT MUNICIPALITY,EC442,UMZIMVUBU LOCAL MUNICIPALITY,24402017,17,23809016,CHANE,NOT APPLICABLE,MT FRERE,NTENETYANA,MR.A.T,BACA,,,,,,,MOUNT FRERE,5090,"MOUNT FRERE,5090",P.O.BOX 425,MOUNTFRERE,"P.O.BOX 425,MOUNTFRERE,5090",0833453028,10,0833453028,10,RURAL,YES,ABCD,2,Y,ALFRED NZO,RURAL,YES,740,FALSE,TRUE,TO BE UPDATED,340,9,352,10,327,10,216,10,187,10,,TRUE,118,111,229
600102012,6,NW,SOL PLAATJE SCHOOL,SOL PLAATJE,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,960321,960321,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.624267,-25.818433,NEIMS 2007,5,MOLOPO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW383,MAFIKENG LOCAL MUNICIPALITY,63803006,6,60817009,MMABATHO,NGAKA MODIRI MOLEMA,MAFIKENG,BOTSHABELO,L.P,BREMMER,6,6 MAKHENE DRIVE,MAKHENE,DRIVE,UNIT6,,MMABATHO,2735,"6 MAKHENE DRIVE,UNIT6,MMABATHO,2735",PRIVATE BAG X23,MMABATHO,"PRIVATE BAG X23,MMABATHO,2735",0183862512,10,0828241342,10,TO BE UPDATED,YES,TO BE UPDATED,4,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,TRUE,FALSE,TO BE UPDATED,1173,39,1148,37,1173,37,1190,37,1218,37,,TRUE,1,,1
600104106,6,NW,SOL PLAATJIE SECONDARY SCHOOL,SOL PLAATJIE,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,99,081339,TO BE UPDATED,4216,9424216,SOL PLAATJE SECONDARY SCHOOL,25.62228,-25.81967,NEIMS 2007,5,MOLOPO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW383,MAFIKENG LOCAL MUNICIPALITY,63803006,6,TO BE UPDATED,TO BE UPDATED,NGAKA MODIRI MOLEMA,MAFIKENG,BOTSHABELO,M,SANASSIEE,6,6 MAKHENE DRIVE,MAKHENE,DRIVE,UNIT6,,MMABATHO,2735,"6 MAKHENE DRIVE,UNIT6,MMABATHO,2735",P.O.BOX 3929,MMABATHO,"P.O.BOX 3929,MMABATHO,2735",0183861464,10,0823741825,10,TO BE UPDATED,NO,NONE,4,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,831,31,,,852,31,844,33,855,33,,TRUE,1,,1
500273208,5,KZ,SOMOPHO P,SOMOPHO,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,KWAZULU NATAL EDUCATION DEPARTMENT,99,240145,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,31.8426,-28.68957,NEIMS 2007,29,ENSELENI,DC28,UTHUNGULU DISTRICT MUNICIPALITY,KZN283,NTAMBANANA LOCAL MUNICIPALITY,52803007,7,53907003,MAKHWELA,ZULULAND,EMPANGENI,LOWERUMFOLOZI,MR.M,MBANJWA,,FROM EMPANGENI PASS TICOR TURN RIGHT,FROM EMPANGENI PASS TICOR TURN RIGHT,,,EMPANGENI,RICHARDS BAY,3880,"FROM EMPANGENI PASS TICOR TURN RIGHT ,EMPANGENI,RICHARDS BAY,3880",P.O.BOX 74,EMPANGENI,"P.O.BOX 74,EMPANGENI,3880",0357929850,10,0834571686,10,RURAL,NO,NONE,3,N,NOT APPLICABLE,NOT APPLICABLE,NO,560,FALSE,TRUE,TO BE UPDATED,999,26,965,27,941,26,971,24,988,24,,TRUE,1,1,2
500342472,5,KZ,SOUTH COAST ACADEMY,SOUTH COAST,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY,TO BE UPDATED,TO BE UPDATED,NEW EDUCATION DEPARTMENT,99,,TO BE UPDATED,5312174,5312254,SOUTH COAST ACADEMY,30.353105,-30.879571,GEOCODE 2010 GOOGLE EARTH,TO BE UPDA,TO BE UPDATED,DC21,UGU DISTRICT MUNICIPALITY,KZN215,EZINGOLENI LOCAL MUNICIPALITY,52106002,2,TO BE UPDATED,TO BE UPDATED,UMGUNGUNDLOVU,PORT SHEPSTONE,SAYIDI,THE,MANAGER,,IZOTSHA,IZOTSHA,,,,RAMSGATE,4285,"IZOTSHA ,RAMSGATE,4285",P.O.BOX 371,RAMSGATE,"P.O.BOX 371,RAMSGATE,4285",0393120162,10,0824632930,10,TO BE UPDATED,NO,NONE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,327,15,347,17,462,25,461,28,445,25,,TRUE,37,54,91
200100722,2,EC,SPANDAU PUBLIC SCHOOL,SPANDAU,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),084191,084191,TO BE UPDATED,620011,4201014,SPANDAU SECONDARY SCHOOL (20),24.24593,-32.35141,NEIMS 2007,249,ABERDEEN,DC10,CACADU DISTRICT MUNICIPALITY,EC101,CAMDEBOO LOCAL MUNICIPALITY,21001002,2,20103000,NONE,NOT APPLICABLE,GRAAFF-REINET,CIRCUIT1,MR.M.J,LEPHOTHA,,BREE STREET,BREE,STREET,,KROONVALE,GRAAFF-REINET,6281,"BREE STREET,KROONVALE,GRAAFF-REINET,6281",P.O.BOX 3023,KROONVALE,"P.O.BOX 3023,KROONVALE,6281",0498923635,10,,,URBAN,YES,ABCD,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,1236,34,1290,33,1256,38,1301,38,1236,37,,TRUE,56,77,133
500274577,5,KZ,SPEARMAN ROAD P,SPEARMAN ROAD,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),99,081396,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.98009,-29.83169,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200025,25,57218099,SPARKS,ETHEKWINI,UMLAZI,DURBAN CENTRAL,H,ALLY,138,138 SPEARMAN ROAD,SPEARMAN,ROAD,,SYDENHAM,DURBAN,4091,"138 SPEARMAN ROAD,SYDENHAM,DURBAN,4091",POST OFFICE 4091,SYDENHAM,"POST OFFICE 4091,SYDENHAM,4091",0312086676,10,0825120987,10,URBAN,NO,NONE,5,N,NOT APPLICABLE,NOT APPLICABLE,NO,0,FALSE,FALSE,TO BE UPDATED,886,23,870,25,910,23,891,21,885,23,,TRUE,5,9,14
