NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,GIS_InCorrect,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
112473340,0112473340,1,WC,BERGRIVIER SEK.,BERGRIVIER,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,"BUSINESS, COMMERCE AND MANAGEMENT",PUBLIC,TO BE UPDATED,HOUSE OF REPRESENTATIVES(HOR),473340,2375,TO BE UPDATED,1317701,BERGRIVIER SEK.,18.993479,-33.648733,WCED,99,180,WELLINGTON,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC023,DRAKENSTEIN LOCAL MUNICIPALITY,10203029,29,10710005,WELLINGTON CENTRAL,NOT APPLICABLE,CAPE WINELANDS,03,LD,DAVIDS,,CHAMPANGE,,CHAMPANGE,,,WELLINGTON,,"CHAMPANGE,WELLINGTON,",P.O.BOX 1301,WAMAKERSVALLEI,7656,"P.O.BOX 1301,WAMAKERSVALLEI,7656",0218732301,0733664786,RURAL,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,112473340,112473340,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0112473340,0,TO BE UPDATED,TO BE UPDATED,1091,41,1176,44,1023,37,1059,34,,1052,35,,1071,34,,,,,TRUE,33,46,79,
500107559,107559,5,KZ,BERGVILLE P,BERGVILLE,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,KWAZULU NATAL EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,29.3546,-28.73287,NEIMS 2007,99,334,BERGVILLE,DC23,UTHUKELA DISTRICT MUNICIPALITY,KZN235,OKHAHLAMBA LOCAL MUNICIPALITY,52305012,12,51715000,NONE,UKHAHLAMBA,OTHUKELA,BERGVILLE,MRS .M .B,DEVILLIERS,,NEW,STREET,NEW STREET,,,BERGVILLE,3350,"NEW STREET,BERGVILLE,",PRIVATE BAG X1608,BERGVILLE,3350,"PRIVATE BAG X1608,BERGVILLE,3350",0364481086,0839880624,RURAL,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500107559,500107559,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ107559,0,TO BE UPDATED,TO BE UPDATED,346,18,352,15,365,19,397,22,,429,23,,420,26,,,,,TRUE,28,37,65,
700131953,131953,7,GT,BETHANY COMBINED,BETHANY COMBINED,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),912010,912010,TO BE UPDATED,99,NOT APPLICABLE,27.8939283336,-26.2614133338,GDE2010,99,322,SOWETO,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400037,37,77414004,MEADOWLANDS ZONE 3,NOT APPLICABLE,JOHANNESBURG CENTRAL,NOT APPLICABLE,J.E.N,ZWANE,64,PLOT POTCHESTROOM,ROAD,64 PLOT POTCHESTROOM ROAD,POTCHESTROOM,PLOT 64 KLIPSPRUIT EXTENSION,SOWETO,1803,"64 PLOT POTCHESTROOM ROAD,POTCHESTROOM,PLOT 64 KLIPSPRUIT EXTENSION,SOWETO,1803",P.O.BOX 180,ORLANDO,1803,"P.O.BOX 180,ORLANDO,1803",0115271121,0825533506,URBAN,YES,ACD,3,N,NOT APPLICABLE,NOT APPLICABLE,,YES,905,FALSE,TRUE,NOT MOVED,TO BE UPDATED,GT,GT,700131953,700131953,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP131953,0,TO BE UPDATED,TO BE UPDATED,254,10,224,9,288,8,305,11,,321,10,,303,11,,,,,TRUE,7,2,9,
600100109,100109,6,NW,BETHEL HIGH SCHOOL,BETHEL,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,83301,83301,TO BE UPDATED,9414016,BETHEL HIGH  SCHOOL,26.47265,-26.29728,NEIMS 2007,99,197,COLOGNY,DC38,CENTRAL DISTRICT MUNICIPALITY,NW384,DITSOBOTLA LOCAL MUNICIPALITY,63804013,13,60905001,LICHTENBURG,NGAKA MODIRI MOLEMA,LICHTENBURG,COLIGNY,THE,MANAGER,,HOLGAT,FARM,HOLGAT FARM,,VERDOORNPARK,COLIGNY,2725,"HOLGAT FARM,VERDOORNPARK,COLIGNY,2725",PRIVATE BAG X1001,COLIGNY,2725,"PRIVATE BAG X1001,COLIGNY,2725",0186730406,0834880807,TO BE UPDATED,YES,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,TRUE,TRUE,NOT MOVED,TO BE UPDATED,NW,NW,600100109,600100109,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NW100109,0,TO BE UPDATED,TO BE UPDATED,693,25,700,29,687,25,606,28,,638,29,,589,26,,,,,TRUE,657,,657,
700160226,160226,7,GT,BISHOP BAVIN SCHOOL-ST GEORGE'S,BISHOP BAVIN SCHOOL-ST GEORGE'S,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,28.1253833334,-26.1966799998,GDE2010,99,323,GERMISTON,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300020,20,77303000,NONE,NOT APPLICABLE,EKURHULENI NORTH,NOT APPLICABLE,GP,DIPPENAAR,,ST GEORGES,ROAD,ST GEORGES ROAD,,,BEDFORDVIEW,2047,"ST GEORGES ROAD,BEDFORDVIEW,2047",P.O.BOX 75353,GARDENVIEW,2047,"P.O.BOX 75353,GARDENVIEW,2047",0116164018,,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700160226,700160226,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,614,54,615,57,544,47,520,55,,504,54,,508,53,,,,,TRUE,46,38,84,
995501503,995501503,9,LP,BLUE MOUNTAIN COLLEGE,BLUE MOUNTAIN,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,TO BE UPDATED,,,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,DC33,MOPANI DISTRICT MUNICIPALITY,LIM332,GREATER LETABA LOCAL MUNICIPALITY,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,MOPANI,RAKWADU,THE,MANAGER,,,,,,,,,,P.O.BOX 2362,TZANEEN,0850,"P.O.BOX 2362,TZANEEN,0850",,,TO BE UPDATED,YES,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,995501503,995501503,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,61,12,,,70,11,74,11,,82,12,,60,13,,,,,TRUE,27,23,50,
441705107,441705107,4,FS,BOIPOPO I/S,BOIPOPO I/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),124500,823079,9672,99,TO BE UPDATED,29.017705,-28.306254,FSED 2007,99,279,HARRISMITH,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS194,MALUTI A PHOFUNG LOCAL MUNICIPALITY,41904004,4,41517001,TSHIAME A,NOT APPLICABLE,THABO MOFUTSANYANA,1,ZM,TSATSA,1681,TSHIAME,,1681 TSHIAME,,WILGEPARK,HARRISMITH,9880,"1681 TSHIAME,WILGEPARK,HARRISMITH,9880",P.O.BOX 1118,HARRISMITH,9880,"P.O.BOX 1118,HARRISMITH,9880",0586352340,0720505023,Urban,Yes,ABCDE,3,Y,MALUTI-A-PHOFUNG,RURAL,,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,FS,FS,441705107,441705107,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS41705107,0,TO BE UPDATED,TO BE UPDATED,731,26,833,27,770,24,744,23,,701,23,,472,21,,,,,TRUE,4,4,8,
440506317,440506317,4,FS,BOTHAVILLE S/S,BOTHAVILLE S/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),125204,194204,3457,3181003,TO BE UPDATED,26.606637,-27.385278,FSED 2007,99,263,BOTHAVILLE,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS185,NALA LOCAL MUNICIPALITY,41805012,12,41101001,MEYERHOF,NOT APPLICABLE,LEJWELEPUTSWA,11,PAL,WESSELS,,SYMOND,STREET,SYMOND STREET,,MEYERHOF,BOTHAVILLE,9660,"SYMOND STREET,MEYERHOF,BOTHAVILLE,9660",P.O.BOX 31,BOTHAVILLE,9660,"P.O.BOX 31,BOTHAVILLE,9660",0565152700,0834095303,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,440506317,440506317,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40506317,0,TO BE UPDATED,TO BE UPDATED,369,16,338,16,313,17,299,18,,317,18,,322,19,,,,,TRUE,53,44,97,
442908302,442908302,4,FS,BRANDWAG P/S,BRANDWAG P/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),127501,195108,6683,99,TO BE UPDATED,26.685463,-27.86925,FSED 2007,99,315,ODENDAALSRUS,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS184,MATJHABENG LOCAL MUNICIPALITY,41804036,36,41012004,OU DORP,NOT APPLICABLE,LEJWELEPUTSWA,4,FJJ,ROSSOUW,,KALKKUIL,AVENUE,KALKKUIL AVENUE,,,WELKOM,9480,"KALKKUIL AVENUE,WELKOM,9480",P.O.BOX 76,ODENDAALSRUS,9480,"P.O.BOX 76,ODENDAALSRUS,9480",0573542646,0798180442,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,442908302,442908302,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS42908302,0,TO BE UPDATED,TO BE UPDATED,417,18,374,16,442,20,460,24,,472,26,,562,26,,,,,TRUE,20,33,53,
600100219,100219,6,NW,BRAY PRIMARY,BRAY,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,COMBINED SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),961626,961626,961626,99,NOT APPLICABLE,23.70676,-25.46531,NEIMS 2007,99,4,VRYBURG 1,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW395,MOLOPO LOCAL MUNICIPALITY,63905002,2,61501001,HUHUDI NU,DR RUTH SEGOMOTSI MOMPATI,KAGISANO MOLOPO,MOROKWENG 1,E.A.,MOAGAESI,,,,,,,BRAY,8620,"BRAY,8620",P.O.BOX 70,BRAY,8620,"P.O.BOX 70,BRAY,8620",0539370044,0539370044,TO BE UPDATED,NO,NONE,1,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,NW,NW,600100219,600100219,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NW100219,0,TO BE UPDATED,TO BE UPDATED,416,11,413,12,489,13,521,15,,532,16,,569,15,,,,,TRUE,27,39,66,
440304257,440304257,4,FS,BREBNER P/S,BREBNER P/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),123508,193101,4872,99,TO BE UPDATED,26.231663,-29.076062,FSED 2007,99,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702044,44,40502002,BAYSWATER,NOT APPLICABLE,MOTHEO,16,DA,DONALD,31,DEALE,ROAD,31 DEALE ROAD,,BAYSWATER,BLOEMFONTEIN,9310,"31 DEALE ROAD,BAYSWATER,BLOEMFONTEIN,9310",P.O.BOX 29254,DANHOF,9310,"P.O.BOX 29254,DANHOF,9310",0514363097,0832691122,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,440304257,440304257,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40304257,0,TO BE UPDATED,TO BE UPDATED,853,33,864,34,853,33,856,33,,852,34,,858,33,,,,,TRUE,49,38,87,
113310206,0113310206,1,WC,BREDASDORP HS.,BREDASDORP,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,TO BE UPDATED,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),310206,5434,TO BE UPDATED,1388808,BREDASDORP HS.,20.036638,-34.539277,WCED,99,60,BREDASDORP,DC3,OVERBERG DISTRICT MUNICIPALITY,WC033,CAPE AGULHAS LOCAL MUNICIPALITY,10303004,4,11303000,NONE,NOT APPLICABLE,OVERBERG,01,GM,RETIEF,,BOND,STREET,BOND STREET,,SUIDESTRAND,BREDASDORP,7280,"BOND STREET,SUIDESTRAND,BREDASDORP,7280",P.O.BOX 255,BREDASDORP,7280,"P.O.BOX 255,BREDASDORP,7280",0284241210,0839623456,RURAL,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,113310206,113310206,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0113310206,0,TO BE UPDATED,TO BE UPDATED,525,25,539,20,512,24,497,24,,510,22,,497,25,,,,,TRUE,24,51,75,
200200058,200058,2,EC,BREIDBACH SECONDARY SCHOOL,BREIDBACH,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),114136,114136,TO BE UPDATED,4191007,BREIDBACH (19),27.44312,-32.88958,NEIMS 2007,99,156,KING WILLIAM'S TOWN,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205044,44,21409000,NONE,NOT APPLICABLE,KING WILLIAMS TOWN,CIRCUIT 13,S.N,THOMPSON,,PROTEA,DRIVE,PROTEA DRIVE,,BREIDBACH,KING WILLIAMS TOWN,5601,"PROTEA DRIVE,BREIDBACH,KING WILLIAMS TOWN,5601",P.O.BOX 228,KINGWILLIAMSTOWN,5600,"P.O.BOX 228,KINGWILLIAMSTOWN,5600",0436441306,0836550566,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1984,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200200058,200200058,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC200058,0,TO BE UPDATED,TO BE UPDATED,1186,43,1395,45,1119,41,1122,43,,1014,43,,973,40,,,,,TRUE,56,,56,
108006016,0108006016,1,WC,BRIDGE HOUSE SCHOOL,BRIDGE HOUSE,OPEN,INDEPENDENT,ORDINARY SCHOOL,TO BE UPDATED,COMBINED SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,006016,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,19.029346,-33.881181,WCED,99,175,PAARL,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC023,DRAKENSTEIN LOCAL MUNICIPALITY,10204001,99,10702001,PAARL NU,NOT APPLICABLE,CAPE WINELANDS,01,M,RUSSEL,,BO-WATERVAL,FARM,BO-WATERVAL FARM,,GROOT-DRAKENSTEIN,GROOT DRAKENSTEIN,7690,"BO-WATERVAL FARM,GROOT-DRAKENSTEIN,GROOT DRAKENSTEIN,7690",P.O.BOX 444,FRANSCHHOEK,7690,"P.O.BOX 444,FRANSCHHOEK,7690",0218748100,0832709298,RURAL,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,108006016,108006016,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,612,75,525,74,640,77,652,76,,677,79,,697,88,,,,,TRUE,30,36,66,
440304225,440304225,4,FS,C&N P/MEISIESKOOL ORANJE,C&N P/MEISIESKOOL ORANJE,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),123509,192108,4891,99,TO BE UPDATED,26.218429,-29.101344,FSED 2007,99,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702021,21,40502001,ARBORETUM,NOT APPLICABLE,MOTHEO,19,AT,ALBERTYN,99,ALIWAL,STREET,99 ALIWAL STREET,,ARBORETUM,BLOEMFONTEIN,9301,"99 ALIWAL STREET,ARBORETUM,BLOEMFONTEIN,9301",POST OFFICE,ARBORETUM,9301,"POST OFFICE,ARBORETUM,9301",0514478863,0725959061,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,440304225,440304225,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS40304225,0,TO BE UPDATED,TO BE UPDATED,496,24,488,21,520,24,527,25,,538,26,,547,27,,,,,TRUE,85,,85,
442506338,442506338,4,FS,CALCULUS KOLLEGE CI/S,CALCULUS KOLLEGE CI/S,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PRIVATE,PRIVATE,INDEPENDENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,3202006,CALCULUS COLLEGE,27.225817,-27.667271,FSED 2007,99,316,KROONSTAD,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS201,MOQHAKA LOCAL MUNICIPALITY,42001016,16,41701001,ALEXANDER BRIDGE,NOT APPLICABLE,FEZILE DABI,16,A,VAN NIEKERK,810,TRUTER,STREET,810 TRUTER STREET,KROONSTAD RURAL,,KROONSTAD,9500,"810 TRUTER STREET,KROONSTAD RURAL,KROONSTAD,9500",P.O.BOX 1425,KROONSTAD,9500,"P.O.BOX 1425,KROONSTAD,9500",056-215 1413,0827059622,Urban,No,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/07/1998,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,442506338,442506338,YES,TO BE UPDATED,04/03/2008,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,249,21,313,19,262,19,227,16,,229,14,,201,15,,,,,TRUE,49,37,86,
444611246,444611246,4,FS,CHRIS VAN NIEKERK I/S,CHRIS VAN NIEKERK I/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,INTERMEDIATE SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),130205,196302,2979,3202007,HOëRSKOOL CHRIS VAN NIEKERK,27.362498,-27.006478,FSED 2007,99,317,VREDEFORT,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS203,NGWATHE LOCAL MUNICIPALITY,42003016,16,41810000,VREDEFORT SP,NOT APPLICABLE,FEZILE DABI,15,BJE,CLOETE,17,VRYHEID,STREET,17 VRYHEID STREET,,,VREDEFORT,9595,"17 VRYHEID STREET,VREDEFORT,9595",P.O.BOX 180,VREDEFORT,9595,"P.O.BOX 180,VREDEFORT,9595",0569310119,0827857879,Urban,Yes,ABCDE,1,N,NOT APPLICABLE,NOT APPLICABLE,,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,FS,FS,444611246,444611246,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS44611246,0,TO BE UPDATED,TO BE UPDATED,195,10,150,13,218,13,214,11,,216,12,,232,11,,,,,TRUE,24,27,51,
500117216,117216,5,KZ,CLAYTON P,CLAYTON,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,HOUSE OF DELEGATES(HOD),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,30.989433,-29.833567,NEIMS 2007,99,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200025,25,57218103,SYDENHAM,ETHEKWINI,UMLAZI,DURBAN CENTRAL,A,GOVENDER,64,CLAYTON,ROAD,64 CLAYTON ROAD,,OVERPORT,DURBAN,4091,"64 CLAYTON ROAD,OVERPORT,DURBAN,4091",P.O.BOX 19106,DORMERTON,4091,"P.O.BOX 19106,DORMERTON,4091",0312076218,0828357315,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500117216,500117216,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ117216,0,TO BE UPDATED,TO BE UPDATED,499,17,537,15,554,16,562,16,,594,17,,587,16,,,,,TRUE,7,1,8,
600100241,100241,6,NW,COCEKANI,COCEKANI,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),82557,82557,TO BE UPDATED,9215016,COCEKANI HIGH SCHOOL,26.60665,-26.97852,NEIMS 2007,99,196,KLERKSDORP,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW403,MATLOSANA LOCAL MUNICIPALITY,64003025,25,61908000,NONE,DR KENNETH KAUNDA,MATLOSANA,CLUSTER D,V. B,VAN YAZA,,UMSENGE,STREET,UMSENGE STREET,,EXT,JOUBERTON,2574,"UMSENGE STREET,EXT,JOUBERTON,2574",P.O.BOX 8004,JOUBERTON,2674,"P.O.BOX 8004,JOUBERTON,2674",0184657691,0184657691,TO BE UPDATED,NO,NONE,2,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,NW,NW,600100241,600100241,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NW100241,0,TO BE UPDATED,TO BE UPDATED,788,34,884,34,629,32,618,30,,744,28,,753,25,,,,,TRUE,355,274,629,
200100131,100131,2,EC,COLLEGIATE GIRLS' HIGH SCHOOL,COLLEGIATE GIRLS',OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,CAPE EDUCATION DEPARTMENT(CED),184145,184145,TO BE UPDATED,4221012,COLLEGIATE GIRLS HIGH SCHOOL,25.58993,-33.94978,NEIMS 2007,99,51,PORT ELIZABETH,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500007,7,27516059,MOUNT ROAD,NOT APPLICABLE,PORT ELIZABETH,CIRCUIT 2,P.C,ELLIS,,KESTELL,STREET,KESTELL STREET,,PORT ELIZABETH,GREENACRES,6057,"KESTELL STREET,PARSONS HILL,PORT ELIZABETH,6057",P.O.BOX 27870,GREENACRES,6057,"P.O.BOX 27870,GREENACRES,6057",0413737705,,URBAN,YES,ABCD,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1965,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200100131,200100131,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC100131,0,TO BE UPDATED,TO BE UPDATED,736,44,737,44,715,45,728,43,,723,48,,715,47,,,,,TRUE,80,,80,
