NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Dinaledi_Schools,Quids_Up_School,NEIMSEMISN,DEM_CHKS,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
500274577,274577,5,KZ,SPEARMAN ROAD P,SPEARMAN ROAD,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.98009,-29.83169,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200025,25,57218099,SPARKS,ETHEKWINI,UMLAZI,DURBAN CENTRAL,H,ALLY,138,SPEARMAN,ROAD,138 SPEARMAN ROAD,,SYDENHAM,DURBAN,4091,"138 SPEARMAN ROAD,,SYDENHAM,DURBAN,4091",POST OFFICE 4091,SYDENHAM,4091,"POST OFFICE 4091,SYDENHAM,4091",0312086676,URBAN,NO,NONE,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,KZ274577,0,TO BE UPDATED,886,23,870,25,910,23,891,21,TRUE,5,9,14
500320864,320864,5,KZ,SPORTWENI PRIVATE,SPORTWENI,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.32046,-30.40265,GEOCODED,36,EMZUMBE,DC21,UGU DISTRICT MUNICIPALITY,KZN213,UMZUMBE LOCAL MUNICIPALITY,52103007,7,50309003,GOBHAMEHLO,UMGUNGUNDLOVU,PORT SHEPSTONE,SAYIDI,THE,MANAGER,879,LOT,,879 LOT ,,UMZUMBE RURAL,UMZUMBE,4235,"879 LOT ,,UMZUMBE RURAL,UMZUMBE,4235",P.O.BOX 477,UMTHENTWENI,4235,"P.O.BOX 477,UMTHENTWENI,4235",0396952365,RURAL,NO,NONE,99,Y,UGU,RURAL,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,122,8,119,8,,,,,TRUE,32,30,62
700350504,350504,7,GT,SPRINGS MUSLIM SCHOOL,SPRINGS MUSLIM,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,INDEPENDENT,350504,8350504,SPRINGS MUSLIM SCHOOL,28.4760866665,-26.2224366673,GDE2009,326,SPRINGS,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300072,72,77323002,BARKERTON EXT 4,NOT APPLICABLE,GAUTENG EAST,NOTAPPLICABLE,N,EBRAHIM,1,LAVENDER,ROAD,1 LAVENDER ROAD,,AKERTON X 4,SPRINGS,1560,"1 LAVENDER ROAD,AKERTON X 4,SPRINGS,1560",P.O.BOX 1201,SPRINGS,1560,"P.O.BOX 1201,SPRINGS,1560",0117333588,URBAN,TO BE UPDATED,TO BE UPDATED,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,388,29,410,34,375,36,361,31,TRUE,25,4,29
700211078,211078,7,GT,ST ALBAN'S COLLEGE,ST ALBAN'S,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,INDEPENDENT,NOT APPLICABLE,,NOT APPLICABLE,28.283818333,-25.7734450003,GDE2009,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600046,46,77612069,LYNNWOOD GLEN,NOT APPLICABLE,TSHWANE SOUTH,NOTAPPLICABLE,T.G,HAMILTON,110,CLEARWATER,ROAD,110 CLEARWATER ROAD,,LYNNWOODGLEN,PRETORIA,0040,"110 CLEARWATER ROAD,LYNNWOODGLEN,PRETORIA,0040",PRIVATE BAG X01,LYNNWOODRIDGE,0040,"PRIVATE BAG X01,LYNNWOODRIDGE,0040",0123481221,URBAN,TO BE UPDATED,TO BE UPDATED,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,541,41,542,41,549,40,559,48,TRUE,,254,254
440304221,40304221,4,FS,ST ANDREW'S C/S,ST ANDREW'S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,3171066,3171066,ST ANDREW`S CS,26.204445,-29.10676,FSED 2007,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702020,20,40502058,WESTDENE,NOT APPLICABLE,MOTHEO,16,C.R,THOMAS,,DAN PIENAAR,DRIVE, DAN PIENAAR DRIVE,,WESTDENE,BLOEMFONTEIN,9324," DAN PIENAAR DRIVE,,WESTDENE,BLOEMFONTEIN,9324",P.O.BOX 12331,BRANDHOF,9324,"P.O.BOX 12331,BRANDHOF,9324",0514442639,URBAN,Yes,ABCDE,5,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,FS40304221,0,TO BE UPDATED,647,40,637,39,673,43,689,42,TRUE,,170,170
444712087,44712087,4,FS,ST ANDREW'S CI/S,ST ANDREW'S,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,INDEPENDENT,NOT APPLICABLE,,NOT APPLICABLE,26.704295,-27.98791,FSED 2007,314,WELKOM,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS184,MATJHABENG LOCAL MUNICIPALITY,41804032,32,41022007,LAKEVIEW,NOT APPLICABLE,LEJWELEPUTSWA,16,C,JEWELL,,CORNER HAMLET AND ST ANDREW,STREET, CORNER HAMLET AND ST ANDREW STREET,,LAKEVIEW,WELKOM,9466," CORNER HAMLET AND ST ANDREW STREET,,LAKEVIEW,WELKOM,9466",P.O.BOX 55107,EERSTEMYN,9466,"P.O.BOX 55107,EERSTEMYN,9466",0573522218352535,URBAN,No,NONE,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,374,29,388,23,360,27,387,31,TRUE,10,2,12
200100916,100916,2,EC,ST ANDREW'S COLLEGE,ST ANDREW'S,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,INDEPENDENT,104276,,ST ANDREW'S COLLEGE,26.510563,-33.300515,TELKOM 2009,TO BE UPDA,TO BE UPDATED,DC10,CACADU DISTRICT MUNICIPALITY,EC104,MAKANA LOCAL MUNICIPALITY,21004011,11,20403000,NONE,NOT APPLICABLE,GRAHAMSTOWN,CIRCUIT1,THE,MANAGER,2666,LEICESTER,STREET,2666 LEICESTER STREET,,,GRAHAMSTOWN,6139,"2666 LEICESTER STREET,GRAHAMSTOWN,6139",P.O.BOX 182,GRAHAMSTOWN,6139,"P.O.BOX 182,GRAHAMSTOWN,6139",0466227214,URBAN,YES,ABCD,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,449,53,390,47,449,53,449,51,TRUE,,434,434
200100953,100953,2,EC,ST ANDREW'S P SCHOOL,ST ANDREW'S,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,INDEPENDENT,TO BE UPDATED,104276,4042018,ST ANDREWS COMPREHENSIVE SCHOO,26.512392,-33.306963,GEOCODE 2010 GOOGLE EARTH,TO BE UPDA,TO BE UPDATED,DC10,CACADU DISTRICT MUNICIPALITY,EC104,MAKANA LOCAL MUNICIPALITY,21004011,11,20403000,NONE,NOT APPLICABLE,GRAHAMSTOWN,CIRCUIT1,THE,MANAGER,,LEICESTER,STREET, LEICESTER STREET,,ELUXOLWENI,GRAHAMSTOWN,6139," LEICESTER STREET,ELUXOLWENI,GRAHAMSTOWN,6139",P.O.BOX 187,GRAHAMSTOWN,6139,"P.O.BOX 187,GRAHAMSTOWN,6139",0466222922,URBAN,YES,ABCD,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,235,23,214,20,235,23,235,23,TRUE,10,56,66
700161430,161430,7,GT,ST ANDREWS SCHOOL,ST ANDREWS,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,INDEPENDENT,NOT APPLICABLE,,NOT APPLICABLE,28.1283483329,-26.1616633338,GDE2009,323,GERMISTON,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300019,19,77303007,ST ANDREWS,NOT APPLICABLE,EKURHULENI NORTH,NOTAPPLICABLE,P,JACKSON,,ST ANDREWS,AVENUE, ST ANDREWS AVENUE,,SENDERWOOD,BEDFORDVIEW,2154," ST ANDREWS AVENUE,SENDERWOOD,BEDFORDVIEW,2154",PRIVATE BAG X79001,SENDERWOOD,2154,"PRIVATE BAG X79001,SENDERWOOD,2154",0114539408,URBAN,TO BE UPDATED,TO BE UPDATED,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,923,91,870,91,970,80,1009,85,TRUE,75,,75
700152363,152363,7,GT,ST ANSGAR'S COMBINED SCHOOL,ST. ANSGAR'S,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,152363,8152363,ST ANSGAR'S COMBINED SCHOOL,27.9034957252,-25.9300302605,GDE2009,200,KRUGERSDORP,DC48,WEST RAND DISTRICT MUNICIPALITY,GT481,MOGALE CITY LOCAL MUNICIPALITY,74801023,23,70104007,LINDLEY SH,NOT APPLICABLE,JOHANNESBURG NORTH,NOTAPPLICABLE,M,KALLIE,90,PLOT PELINDABA,ROAD,90 PLOT PELINDABA ROAD,PELINDABA,LANSERIA,KRUGERSDORP,1748,"90 PLOT PELINDABA ROAD,PELINDABA,LANSERIA,KRUGERSDORP,1748",P.O.BOX 102,LANSERIA,1748,"P.O.BOX 102,LANSERIA,1748",0116592460,RURAL,YES,ACD,1,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,YES,FALSE,TRUE,GP152363,0,TO BE UPDATED,1114,36,1363,30,637,24,810,21,TRUE,11,5,16
443907217,43907217,4,FS,ST AUGUSTINES P/S,ST AUGUSTINES,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,26.820115,-29.188345,FSED 2007,359,THABA 'NCHU,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702042,42,40510003,BULTFONTEIN EXT 3,NOT APPLICABLE,MOTHEO,CIRCUIT11,M.C,MHOLO,3035,ONE,UNIT,3035 ONE UNIT,,SELOSESHA,THABANCHU,9783,"3035 ONE UNIT,,SELOSESHA,THABANCHU,9783",P.O.BOX 222,SELOSESHA,9783,"P.O.BOX 222,SELOSESHA,9783",0518732415,URBAN,Yes,ABCDE,3,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,TRUE,FS43907217,0,TO BE UPDATED,641,17,654,19,,17,496,19,TRUE,62,47,109
700140368,140368,7,GT,ST BARNABAS COLLEGE,ST.BARNABAS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SCHOOL OF FOCUS LEARNING,PUBLIC,PUBLIC,140368,8140368,ST BARNABAS COLLEGE,27.951921667,-26.1898700004,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400082,82,77409026,BOSMONT,NOT APPLICABLE,JOHANNESBURG NORTH,NOTAPPLICABLE,G,BLIGNAUT,34,LANGEBERG,AVENUE,34 LANGEBERG AVENUE,,BOSMONT,JOHANNESBURG,2112,"34 LANGEBERG AVENUE,BOSMONT,JOHANNESBURG,2112",P.O.BOX 88188,NEWCLARE,2112,"P.O.BOX 88188,NEWCLARE,2112",0114742055,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Dec-03,0,FALSE,FALSE,GP140368,0,TO BE UPDATED,390,24,433,26,395,24,402,28,TRUE,49,29,78
700161448,161448,7,GT,ST BENEDICT'S COLLEGE,ST BENEDICT'S,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,INDEPENDENT,NOT APPLICABLE,,NOT APPLICABLE,28.1338216668,-26.1733166671,GDE2009,323,GERMISTON,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79300020,20,77303000,NONE,NOT APPLICABLE,EKURHULENI NORTH,NOTAPPLICABLE,A.C,DOBSON,,CORNER HARCUS AND CONCORDE,ROAD, CORNER HARCUS AND CONCORDE ROAD,,,BEDFORDVIEW,2008," CORNER HARCUS AND CONCORDE ROAD,,BEDFORDVIEW,2008",P.O.BOX 15,BEDFORDVIEW,2008,"P.O.BOX 15,BEDFORDVIEW,2008",0114551906,URBAN,TO BE UPDATED,TO BE UPDATED,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,1365,80,1358,106,1363,85,1364,90,TRUE,,54,54
500275354,275354,5,KZ,ST CHARLES COLLEGE,ST CHARLES,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.40853,-29.60835,GEOCODED,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205033,33,51109045,SCOTTSVILLE,UMGUNGUNDLOVU,UMGUNGUNDLOVU,PIETERMARITZBURG,THE,MANAGER,45,HARWIN RD,ROAD,45 HARWIN RD ROAD,,SCOTTSVILLE,PIETERMARITZBURG,3209,"45 HARWIN RD ROAD,,SCOTTSVILLE,PIETERMARITZBURG,3209",PRIVATE BAG X7,SCOTTSVILLE,3209,"PRIVATE BAG X7,SCOTTSVILLE,3209",0333868235,URBAN,NO,NONE,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,698,59,,,,,738,62,TRUE,,45,45
500275428,275428,5,KZ,ST CHRISTOPHER'S,ST CHRISTOPHER'S,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.36512,-29.60634,NEIMS 2007,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205027,27,51109040,PIETERMARITZBURG CENTRAL,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,P,LOUW,70,PINE,STREET,70 PINE STREET,,,PIETERMARITZBURG,3200,"70 PINE STREET,PIETERMARITZBURG,3200",PRIVATE BAG 9080,PIETERMARITZBURG,3200,"PRIVATE BAG 9080,PIETERMARITZBURG,3200",0333454686,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ275428,0,TO BE UPDATED,221,17,172,16,136,15,123,16,TRUE,6,,6
200100731,100731,2,EC,ST COLMCILLE PUBLIC S SCHOOL,ST COLMCILLE,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,623120,4231029,ST. COLMCILLE SECONDARY SCHOOL (,25.44568,-33.39402,NEIMS 2007,164,KIRKWOOD,DC10,CACADU DISTRICT MUNICIPALITY,EC106,SUNDAY'S RIVER VALLEY LOCAL MUNICIPALITY,21006002,2,20606000,NONE,NOT APPLICABLE,UITENHAGE,CIRCUIT4,D.J,DIRK,,KANAAL,STREET, KANAAL STREET,,,KIRKWOOD,6120," KANAAL STREET,KIRKWOOD,6120",P.O.BOX 353,KIRKWOOD,6120,"P.O.BOX 353,KIRKWOOD,6120",0422301682,URBAN,NO,NONE,4,N,NOT APPLICABLE,NOT APPLICABLE,01-Jan-39,NO,FALSE,FALSE,EC100731,0,TO BE UPDATED,614,18,613,19,554,19,582,19,TRUE,58,70,128
600102020,102020,6,NW,ST CONRAD'S COLLEGE,ST.CONRAD'S,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,COMPREHENSIVE,INDEPENDENT,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,26.6722,-26.8531,GEOCODED,196,KLERKSDORP,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW403,MATLOSANA LOCAL MUNICIPALITY,64003012,12,61912015,IRENE PARK,DR KENNETH KAUNDA,MATLOSANA,JC MOTAUNG,THE,MANAGER,22,ELM,,22 ELM ,FLAMWOOD,IRENEPARK,KLERKSDORP,2570,"22 ELM ,FLAMWOOD,IRENEPARK,KLERKSDORP,2570",P.O.BOX 525,KLERKSDORP,2570,"P.O.BOX 525,KLERKSDORP,2570",0184629023,TO BE UPDA,NO,NONE,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,717,54,683,53,639,54,604,45,TRUE,33,,33
500275539,275539,5,KZ,ST DOMINIC'S ACADEMY,ST DOMINIC'S,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,29.92047,-27.76107,GEOCODED,280,NEWCASTLE,DC25,AMAJUBA DISTRICT MUNICIPALITY,KZN252,NEWCASTLE LOCAL MUNICIPALITY,52502004,4,52404013,NEWCASTLE CBD,UKHAHLAMBA,AMAJUBA,NEWCASTLE,THE,MANAGER,148,MURCHISON,STREET,148 MURCHISON STREET,,NEWCASTLE CENTRAL,NEWCASTLE,2940,"148 MURCHISON STREET,,NEWCASTLE CENTRAL,NEWCASTLE,2940",P.O.BOX 6660,NEWCASTLE,2940,"P.O.BOX 6660,NEWCASTLE,2940",0343128316,URBAN,NO,NONE,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,419,38,381,35,441,39,474,37,TRUE,11,7,18
996606535,996606535,9,LP,ST GREGORIES COLLEGE,ST GREGORIES,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,TO BE UPDATED,6603080,7671903,TO BE UPDATED,29.38331,-25.13625,GEOCODED,98,GROBLERSDAL,DC47,GREATER SEKHUKHUNE DISTRICT MUNICIPALITY,LIM472,ELIAS MOTSOALEDI LOCAL MUNICIPALITY,90305013,13,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,GROBLERSDAL,THE,FABEZUIDENHOUT,,,,,,GREATER GROBLERSDAL RURAL,GROBBLERSDAL,0470,"GREATER GROBLERSDAL RURAL,GROBBLERSDAL,0470",P.O.BOX 751,GROBLERSDAL,0470,"P.O.BOX 751,GROBLERSDAL,0470",0132625388,TO BE UPDA,NO,NONE,99,Y,MARULENG,RURAL,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,1,TO BE UPDATED,653,24,620,20,609,22,555,23,TRUE,55,46,101
500275761,275761,5,KZ,ST JAMES COLLEGE,ST JAMES,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,5411801,5411239,ST JAMES COLLEGE,28.040487,-26.215314,GEOCODE 2010 GOOGLE EARTH,TO BE UPDA,TO BE UPDATED,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,79400058,58,TO BE UPDA,TO BE UPDATED,ETHEKWINI,UMLAZI,DURBAN CENTRAL,THE,MANAGER,85,B,STREET,85 B STREET,,PROVINCIAL HOUSE,DURBAN,4001,"85 B STREET,,PROVINCIAL HOUSE,DURBAN,4001",P.O.BOX 5705,DURBAN,4001,"P.O.BOX 5705,DURBAN,4001",0313074115,TO BE UPDA,NO,NONE,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,18,6,44,6,17,7,20,6,TRUE,5,7,12
200401288,401288,2,EC,ST JOHNS COLLEGE,ST JOHNS,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,210017,4101043,ST JOHNS COLLEGE,28.796,-31.583,NEIMS 2007,152,UMTATA,DC15,OLIVER TAMBO DISTRICT MUNICIPALITY,EC157,KING SABATA DALINDYEBO LOCAL MUNICIPALITY,21507008,8,23626033,UMTATA CENTRAL,NOT APPLICABLE,MTHATA,CIRCUIT1,R.T,NDABENI,50,CALLAWAY,STREET,50 CALLAWAY STREET,,UMTATA,MTHATHA,5100,"50 CALLAWAY STREET,UMTATA,MTHATHA,5100",PRIVATE BAG X5010,UMTATA,5099,"PRIVATE BAG X5010,UMTATA,5099",0475311656,URBAN,YES,ABCD,4,Y,O.R.TAMBO,RURAL,01-Jan-79,NO,TRUE,FALSE,EC401288,0,TO BE UPDATED,1821,49,1520,47,2015,59,1802,65,TRUE,397,274,671
700131524,131524,7,GT,ST JOHN'S COLLEGE,ST JOHN'S,OPEN,INDEPENDENT,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,INDEPENDENT,INDEPENDENT,NOT APPLICABLE,,NOT APPLICABLE,28.0545257011,-26.1725312717,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400067,67,77409119,HOUGHTON ESTATE,NOT APPLICABLE,JOHANNESBURG EAST,NOTAPPLICABLE,R,CAMERON,,ST DAVID,ROAD, ST DAVID ROAD,,HOUGHTON,JOHANNESBURG,2198," ST DAVID ROAD,HOUGHTON,JOHANNESBURG,2198",POST OFFICE 2198,HOUGHTON,2198,"POST OFFICE 2198,HOUGHTON,2198",0116453000,URBAN,TO BE UPDATED,TO BE UPDATED,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,701,78,1351,80,698,89,705,91,TRUE,,116,116
500275835,275835,5,KZ,ST JOHN'S DIOCESAN SCHOOL FOR GIRLS,ST JOHN'S DIOCESAN,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.40595,-29.61422,GEOCODED,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205033,33,51109045,SCOTTSVILLE,UMGUNGUNDLOVU,UMGUNGUNDLOVU,PIETERMARITZBURG,THE,MANAGER,1,HARWIN,ROAD,1 HARWIN ROAD,,SCOTTSVILLE,PIETERMARITZBURG,3209,"1 HARWIN ROAD,,SCOTTSVILLE,PIETERMARITZBURG,3209",PRIVATE BAG X4,SCOTTSVILLE,3209,"PRIVATE BAG X4,SCOTTSVILLE,3209",0333868304,URBAN,NO,NONE,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,442,53,454,42,464,53,486,48,TRUE,128,,128
500276131,276131,5,KZ,ST MARTIN DE PORRES COMPREHENSIVE,ST MARTIN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Hearing Impairment,PUBLIC,PUBLIC,NOT APPLICABLE,5312256,NOT APPLICABLE,30.4527,-30.74021,NEIMS 2007,37,PORT SHEPSTONE,DC21,UGU DISTRICT MUNICIPALITY,KZN216,HIBISCUS COAST LOCAL MUNICIPALITY,52106018,18,TO BE UPDA,TO BE UPDATED,UMGUNGUNDLOVU,PORT SHEPSTONE,SAYIDI,K.N,NAIK,21,AIKEN,STREET,21 AIKEN STREET,,,PORT SHEPSTONE,4240,"21 AIKEN STREET,PORT SHEPSTONE,4240",Private Bag x893,PORT SHEPSTONE,4240,"Private Bag x893,PORT SHEPSTONE,4240",0396825725,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ276131,0,TO BE UPDATED,285,29,,,290,33,320,34,TRUE,81,59,140
700121095,121095,7,GT,ST MARTIN'S SCHOOL,ST MARTIN'S,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,INDEPENDENT,NOT APPLICABLE,,NOT APPLICABLE,28.0699150002,-26.2536633338,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400056,56,77409247,ROSETTENVILLE,NOT APPLICABLE,JOHANNESBURG SOUTH,NOTAPPLICABLE,J.B,WELSH,114,VICTORIA,,114 VICTORIA ,,ROSETTENVILLE,JOHANNESBURG,2190,"114 VICTORIA ,ROSETTENVILLE,JOHANNESBURG,2190",POST OFFICE 2190,ROSETTENVILLE,2190,"POST OFFICE 2190,ROSETTENVILLE,2190",0114350735,URBAN,TO BE UPDATED,TO BE UPDATED,99,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,594,62,595,62,600,60,615,62,TRUE,5,20,25
