NatEmis,EmisNo,ProvinceCD,Province,Institution_Name,Name,Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuildings,ExDept,PaypointNo,ComponentNo,ResponsibilityCode,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal Code,StreetAddress,Box_P_Bag,Post Office,Box_Bag Postal_Code,PostalAddress,Telephone,Facsimile,cellno,Urban_Rural,Section21,Section21_Funct,Quintile,NAS,NodalArea,NAT,RegistrationDate,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
440304159,40304159,4,FS,TATELLO SPEC,TATELLO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PLACE OF SAFETY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),123233,820716,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,26.228929,-29.149008,FSED 2007,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702003,3,40504003,BATHO,NOT APPLICABLE,MOTHEO,40,P.A,SEPHIRI,,28 DRENTE,ROAD,28 DRENTE  ROAD,,EHRLICHPARK,BLOEMFONTEIN,9300,"28 DRENTE ROAD,EHRLICHPARK,BLOEMFONTEIN,9300",PRIVATE BAG X20536,BLOEMFONTEIN,"PRIVATE BAG X20536,BLOEMFONTEIN,9300","PRIVATE BAG X20536,BLOEMFONTEIN,9300",0514343010,0514358357,0823857271,URBAN,YES,ABCDE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,11,4,,4,34,,35,20,,,,FALSE,,,
106000113,0106000113,1,WC,TEMBALETU,TEMBALETU,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PHYSICAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,000113,7112,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.57047276,-33.98918513,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100041,41,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,CIRCUIT3,C.A,AFRICA,,NY 77,,NY 77,,GUGULETHU,CAPE TOWN,,"NY 77 ,GUGULETHU,CAPE TOWN,",P.O.BOX  2228,CLAREINCH,"P.O.BOX  2228,CLAREINCH,7750","P.O.BOX 2228,CLAREINCH,7750",0216375902,0216376726,0763717539,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,164,101,,,,FALSE,,,
200401048,401048,2,EC,TEMBISA SCHOOL,TEMBISA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,023439,023439,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.47652,-31.36035,NEIMS 2007,235,TSOLO,DC14,UKHAHLAMBA DISTRICT MUNICIPALITY,EC141,ELUNDINI LOCAL MUNICIPALITY,21401001,99,23626010,IKWEZI EXT,NOT APPLICABLE,MTHATA,CIRCUIT1,N.F,SIPAMLA,25,25 BUTTERCUP,ROAD,25 25 BUTTERCUP  ROAD,,IKWEZI EXTENSION,UMTATA,,"25 25 BUTTERCUP ROAD,IKWEZI EXTENSION,UMTATA,",P.O.BOX 933,UMTATA,"P.O.BOX 933,UMTATA,5100","P.O.BOX 933,UMTATA,5100",0475350922,0475350923,0837340314,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,UKHAHLAMBA,RURAL,01-Jan-87,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,287,111,,,,FALSE,,,
600102405,102405,6,NW,TEMOGO SPECIAL,TEMOGO ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,BOPHUTATSWANA(BOP),961831,961831,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.2192,-25.27749,NEIMS 2007,92,MANKWE,DC37,BOJANALA DISTRICT MUNICIPALITY,NW375,MOSES KOTANE LOCAL MUNICIPALITY,63705013,13,60502000,NONE,BOJANALA,MOSES KOTANE EAST,MOSESKOTANEEAST,T.J,SELLWE,,MOGWASE CIRCUIT,,MOGWASE CIRCUIT,,,,0316,"MOGWASE CIRCUIT ,0316",P.O.BOX 1009,SUNCITY,"P.O.BOX 1009,SUNCITY,0316","P.O.BOX 1009,SUNCITY,0316",0145555940,,0827285920,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,135,46,,,,FALSE,,,
600102406,102406,6,NW,TEMOSO SPECIAL,TEMOSO ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,24.17562,-26.60521,NEIMS 2007,83,GANYESA,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW391,KAGISANO LOCAL MUNICIPALITY,63901005,5,TO BE UPDATED,TO BE UPDATED,DR KENNETH KAUNDA,KAGISANO MOLOPO,KAGISANOMOLOPO,H,SEPHECHOLO,,MAGISTRATE,ROAD,MAGISTRATE ROAD,,,GANYESA,8613,"MAGISTRATE ROAD,GANYESA,8613",P.O.BOX 1470,GANYESA,"P.O.BOX 1470,GANYESA,8613","P.O.BOX 1470,GANYESA,8613",,,0837308589,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,70,26,,,,FALSE,,,
700321786,321786,7,GT,THABO-VUYO,THABO-VUYO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),908002,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.8432199999,-26.6083866673,GDE2009,319,VANDERBIJLPARK,DC42,SEDIBENG DISTRICT MUNICIPALITY,GT421,EMFULENI LOCAL MUNICIPALITY,74201017,17,70410002,ARCON PARK,NOT APPLICABLE,SEDIBENG WEST,TO BE UPDATED,HTN,HLONGWANE,01,SAMUEL,STAND,01 SAMUEL  STAND,,,SEBOKENG,1983,"01 SAMUEL STAND,SEBOKENG,1983",P.O.BOX 373,MASOHENG,"P.O.BOX 373,MASOHENG,1982","P.O.BOX 373,MASOHENG,1982",0169884211,0169884211,0798764995,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,386,121,,,,FALSE,,,
800005496,800005496,8,MP,THANDUXOLO SPECIALISED SCHOOL,THANDUXOLO ECIALISED,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),300044,300044,800005496,NOT APPLICABLE,,NOT APPLICABLE,29.2163,-25.87316,NEIMS 2007,210,WITBANK,DC31,NKANGALA DISTRICT MUNICIPALITY,MP312,EMALAHLENI LOCAL MUNICIPALITY,83102022,22,TO BE UPDATED,TO BE UPDATED,NKANGALA,NOT APPLICABLE,WITBANK1,F .C .P,MASUKU,,CORNER HOFMEYER AND SMUTS,STREET,CORNER HOFMEYER AND SMUTS STREET,,,WITBANK,1039,"CORNER HOFMEYER AND SMUTS STREET,WITBANK,1039",P.O.BOX 6031,EMALAHLENI,"P.O.BOX 6031,EMALAHLENI,1039","P.O.BOX 6031,EMALAHLENI,1039",0136569165,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,BUSHBUCKRIDGE,RURAL,01-Jul-94,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,198,58,,,,FALSE,,,
700133124,133124,7,GT,THE FOUNDATION SCHOOL,THE FOUNDATION,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HARD OF HEARING,INDEPENDENT,INDEPENDENT,DEPARTMENT OF EDUCATION AND TRAINING(DET),99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.004391667,-26.1778516669,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400088,88,77409188,MELVILLE KOPPIES,NOT APPLICABLE,JOHANNESBURG NORTH,TO BE UPDATED,R,PRETORIUS,32-58,FIRST AVANUE,AVANUE,32-58 FIRST AVANUE  AVANUE,,MELVILLE,JOHANNESBURG,,"32-58 FIRST AVANUE AVANUE,MELVILLE,JOHANNESBURG,",P.O.BOX 91600,AUCKLANDPARK,"P.O.BOX 91600,AUCKLANDPARK,2006","P.O.BOX 91600,AUCKLANDPARK,2006",0114823520,0114824303,0845831842,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,255,15,,,,,286,86,,,,FALSE,,,
700251090,251090,7,GT,THE GATEWAY SCHOOL,THE GATEWAY,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),912004,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.8723433329,-26.0906583334,GDE2009,268,ROODEPOORT,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400097,97,70101008,KAGISO CENTRAL,NOT APPLICABLE,JOHANNESBURG WEST,TO BE UPDATED,ME,KEMPEN,,VAN DALEN,STREET,VAN DALEN  STREET,,,ROODEPOORT,1732,"VAN DALEN STREET,ROODEPOORT,1732",P.O.BOX  270,FLORIDA,"P.O.BOX  270,FLORIDA,1709","P.O.BOX 270,FLORIDA,1709",0119582080,0119582084,0825575698,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,290,129,,,,FALSE,,,
700120154,120154,7,GT,THE HAMLET SCHOOL,THE HAMLET,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),911012,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.0426683333,-26.2412999998,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400058,58,77409143,KLIPSPRUIT WEST,NOT APPLICABLE,JOHANNESBURG SOUTH,TO BE UPDATED,D.C,JOYCE,125,BERTHA STR,STREET,125 BERTHA STR  STREET,,TURFFONTEIN,JOHANNESBURG,2140,"125 BERTHA STR STREET,TURFFONTEIN,JOHANNESBURG,2140","74280,",TURFFONTEIN,"74280,,TURFFONTEIN,2190","P.O.BOX 74280,TURFFONTEIN,2190",0116832362,0116831000,0829271966,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,322,121,,,,FALSE,,,
500281015,281015,5,KZ,THE KENMONT COMBIN,THE KENMONT,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,LEARNING DIFFICULTY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),99,TO BE UPDA,TO BE UPDATED,5411270,5411240,KENMONT HIGH SCHOOL,31.029983,-29.9017,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200066,66,57218042,FYNNLANDS,ETHEKWINI,UMLAZI,DURBAN CENTRAL,MRS.E.C,KLOPPER,45,ISLAND VIEW,ROAD,45 ISLAND VIEW ROAD,,BLUFF,DURBAN,,"45 ISLAND VIEW ROAD,BLUFF,DURBAN,",PRIVATE BAG X3,FYNNLANDS,"PRIVATE BAG X3,FYNNLANDS,4052","PRIVATE BAG X3,FYNNLANDS,4052",0314664477,0314662049,,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,515,130,,,,FALSE,,,
700400256,400256,7,GT,THE KEY SCHOOL,THE KEY,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,ORDINARY,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.02678,-26.18295,GDE2010,TO BE UPDA,TO BE UPDATED,EKU,EKHURULENI METROPOLITAN MUNICIPALITY,EKU,EKURHULENI METROPOLITAN MUNICIPALITY,79400087,87,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG EAST,TO BE UPDATED,JG,GOUS,7,RHODES,AVENUE,7 RHODES  AVENUE,,PARKTOWN,JOHANNESBURG,,"7 RHODES AVENUE,PARKTOWN,JOHANNESBURG,",P.O.BOX 846111,GREENSIDE,"P.O.BOX 846111,GREENSIDE,2034","P.O.BOX 846111,GREENSIDE,2034",0117262445,0117267901,0834118385,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NO,0,FALSE,FALSE,TO BE UPDATED,,,,,33,7,,,26,17,,,,FALSE,,,
700400430,400430,7,GT,THE LEARNING CURVE,THE LEARNING CURVE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,TO BE UPDATED,LEARNING DISABILITY,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,TO BE UPDA,TO BE UPDATED,99,,NOT APPLICABLE,27.89727,-26.15461,GDE2010,99,99,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG WEST,NOT APPLICABLE,NC,POMEROY,19,,,PHILLIPS AVENUE,,DISCOVERY,ROODEPOORT,,,,,,,,,0824597233,URBAN,NO,NONE,TO BE UPDATED,N,NOT APPLICABLE,TO BE UPDATED,01-Jan-11,NO,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,5,,,,FALSE,,,
500249158,249158,5,KZ,THE PHOENIX P,THE PHOENIX,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,UMLAZI,DURBAN CENTRAL,THE,MANAGER,50,MOUNTAIN,VIEW,50 MOUNTAIN VIEW VIEW,,,ROSEGLEN,4091,"50 MOUNTAIN VIEW VIEW,ROSEGLEN,4091",P.O.BOX 47134,GREYVILLE,"P.O.BOX 47134,GREYVILLE,4023","P.O.BOX 47134,GREYVILLE,4023",0312089268,0312080647,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,,,,,FALSE,,,
500281089,281089,5,KZ,THE REUNION FOR CEREBRAL PALSY CHILDREN,THE REUNION,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,CEREBAL PALSY,PUBLIC,TO BE UPDATED,TO BE UPDATED,55113,52011,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.93864,-29.96922,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200076,76,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,UMLAZI,PHUMELELAUMLAZI,M.E,THABISILE,,FIRST,AVENUE,FIRST AVENUE,,REUNION,DURBAN,4060,"FIRST AVENUE,REUNION,DURBAN,4060",P.O.BOX 32006,MOBENI,"P.O.BOX 32006,MOBENI,4060","P.O.BOX 32006,MOBENI,4060",0314691094,0314691096,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,166,59,,,,FALSE,,,
700400319,400319,7,GT,THE WINGS OF LIFE PRIMARY,THE WINGS OF LIFE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,PRIMARY SUBJECTS,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,99,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,SEDIBENG WEST,TO BE UPDATED,M,DIPPENAAR,2,THACKERY,STREET,2 THACKERY  STREET,,SW5,VANDERBIJLPARK,,"2 THACKERY STREET,SW5,VANDERBIJLPARK,",,,1900,Posbus 56,0169331088,,0832540632,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,19,7,,,,FALSE,,,
500489621,500489621,5,KZ,THEMBIMFUNDO SPECIAL                              ,THEMBIMFUNDO,OPEN,TO BE UPDATED,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,THE,MANAGER,,,,,,,KWA PETT,3820,,P.O.BOX 67,KWA PETT,"P.O.BOX 67,KWA PETT,3820","P.O.BOX 67,KWA PETT,3820",0354764704,,0835426979,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,,NO,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,120,24,,,,FALSE,,,
700261339,261339,7,GT,THEMBINKOSI FOR SMH,THEMBINKOSI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),906010,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.2305399997,-25.9921766672,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79300002,2,77313008,TWEEFONTEIN AH,NOT APPLICABLE,EKURHULENI NORTH,TO BE UPDATED,T.A,SATHEKGA,2551,HOSPITAL VIEW,EXTENSION,2551 HOSPITAL VIEW  EXTENSION,,TEMBISA NORTH,KEMPTON PARK,1632,"2551 HOSPITAL VIEW EXTENSION,TEMBISA NORTH,KEMPTON PARK,1632",P.O. BOX 432,OLIFANTSFONTEIN,"P.O. BOX 432,OLIFANTSFONTEIN,1666","P.O.BOX 432,OLIFANTSFONTEIN,1666",0119262724,0119260205,0823415640,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,441,105,,,,FALSE,,,
445109060,45109060,4,FS,THIBOLOHA SPEC,THIBOLOHA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,DEAF & BLIND,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),128229,912003,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.816526,-28.538407,FSED 2007,333,WITSIESHOEK,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS194,MALUTI A PHOFUNG LOCAL MUNICIPALITY,41904027,27,41512007,MANDELA PARK,NOT APPLICABLE,THABO MOFUTSANYANA,CIRCUIT8,M.A,STEYN,,MOTEBANG STR - NEXT TO HOSP,STREET,MOTEBANG STR - NEXT TO HOSP  STREET,,,WITSIESHOEK,9870,"MOTEBANG STR - NEXT TO HOSP STREET,WITSIESHOEK,9870",PRIVATE BAG X829,GIYANI,"PRIVATE BAG X829,GIYANI,9870","P.O.BOX 829,WITSIESHOEK,9870",0587130048,0587131800,0825787095,URBAN,YES,ABCDE,TO BE UPDATED,Y,MALUTI-A-PHOFUNG,RURAL,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,244,35,,35,322,,363,157,,,,FALSE,,,
910131676,910131676,9,LP,THUSANANG SCHOOL,THUSANANG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),890003,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.31215,-24.88116,NEIMS 2007,94,WARMBAD,DC36,WATERBERG DISTRICT MUNICIPALITY,LIM366,BELA-BELA LOCAL MUNICIPALITY,93606006,6,91801000,NONE,NOT APPLICABLE,WATERBERG,WARMBAD,M.E,MASHISHI,,LESEPING,SECTION,LESEPING  SECTION,,,WARMBAD,0480,"LESEPING SECTION,WARMBAD,0480",P.O.BOX2521,,"P.O.BOX2521,,0481","P.O.BOX 2501,BELABELA,0481",0147377746,0147377746,0833021618,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,240,68,,,,FALSE,,,
500283790,283790,5,KZ,THUTHUKANI SPECIAL,THUTHUKANI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,31.90212,-28.70916,NEIMS 2007,28,LOWER UMFOLOZI,DC28,UTHUNGULU DISTRICT MUNICIPALITY,KZN282,UMHLATHUZE LOCAL MUNICIPALITY,52802026,26,TO BE UPDATED,TO BE UPDATED,ZULULAND,EMPANGENI,LOWERUMFOLOZI,MRS .M,COMBRINCK,,OLD MTUBA,ROAD,OLD MTUBA ROAD,,,EMPANGENI,3910,"OLD MTUBA ROAD,EMPANGENI,3910",P.O.BOX 1121,EMPANGENI,"P.O.BOX 1121,EMPANGENI,3910","P.O.BOX 1121,EMPANGENI,3910",0357920080,0357920100,0825635362,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,353,101,,,,FALSE,,,
700212183,212183,7,GT,TIQWA SKOOL,TIQWA,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD MENTAL DISABILITY,INDEPENDENT,INDEPENDENT,NEW EDUCATION DEPARTMENT,99,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.3501599999,-25.7700216665,GDE2009,201,RUSTENBURG,DC37,BOJANALA DISTRICT MUNICIPALITY,NW373,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600040,40,60319023,RUSTENBURG NU,NOT APPLICABLE,TSHWANE SOUTH,TO BE UPDATED,S.C,FOURIE,89,VERGELEDEN RD,ROAD,89 VERGELEDEN RD  ROAD,,WILLOW GLEN,PRETORIA,,"89 VERGELEDEN RD ROAD,WILLOW GLEN,PRETORIA,",P.O.BOX 74315,LYNNWOODRIDGE,"P.O.BOX 74315,LYNNWOODRIDGE,0040","P.O.BOX 74315,LYNNWOODRIDGE,0040",0128165011,0862755369,0732181667,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,18,18,,,,FALSE,,,
