NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Dinaledi_Schools,Quids_Up_School,NEIMSEMISN,DEM_CHKS,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
600102887,102887,6,NW,SERURUBELE,SERURUBELE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.11837,-25.23319,NEIMS 2007,207,MORETELE,DC37,BOJANALA DISTRICT MUNICIPALITY,NW371,MORETELE LOCAL MUNICIPALITY,63701021,21,60104007,MAKAPANSTAD,DR KENNETH KAUNDA,GASEGONYANA,GASEGONYANA,M.M,MARUNGWANE,2836,MARUPING,VILLAGE,2836 MARUPING VILLAGE,,MAKAPANSTAD,,8477,"2836 MARUPING VILLAGE,MAKAPANSTAD,8477",P.O.BOX 42,MOTHIBISTAD,0404,"P.O.BOX 42,MOTHIBISTAD,0404",0127142143,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,NW102887,0,TO BE UPDATED,,,,,,,,,FALSE,,,
922223479,922223479,9,LP,SETOTOLWANE SECONDARY,SETOTOLWANE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Visual Impairment,PUBLIC,PUBLIC,7253801,7253801,SETOTOLWANE ELSEN SCHOOL,29.24734,-23.85054,NEIMS 2007,101,SESHEGO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504009,9,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,MARABA,T.C,KGOSANA,,SETOTOLWANE,, SETOTOLWANE ,,,,0699," SETOTOLWANE ,0699",Private Bag 7372,PIETERSBURG,0700,"Private Bag 7372,PIETERSBURG,0700",0152241501,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,LP922223479,0,TO BE UPDATED,370,39,315,39,257,39,268,38,TRUE,107,161,268
700331322,331322,7,GT,SIBONILE SCHOOL FOR THE BLIND,SIBONILE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Visual Impairment,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.1084116667,-26.4220150002,GDE2009,320,VEREENIGING,DC42,SEDIBENG DISTRICT MUNICIPALITY,GT422,MIDVAAL LOCAL MUNICIPALITY,74202004,4,70409051,VANDERBIJLPARK SW 1,NOT APPLICABLE,SEDIBENG EAST,NOTAPPLICABLE,B.M,MORUTHANE,33,GARTHVIEW,ROAD,33 GARTHVIEW ROAD,,KLOPRIVIER,KLIPRIVIER,1871,"33 GARTHVIEW ROAD,KLOPRIVIER,KLIPRIVIER,1871",P.O.BOX 534,KLIPRIVIER,1871,"P.O.BOX 534,KLIPRIVIER,1871",0119038909,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP331322,0,TO BE UPDATED,167,19,163,21,166,19,170,21,TRUE,64,102,166
200501591,501591,2,EC,SIGCAU SPECIAL SCHOOL,SIGCAU,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MID,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,THE,MANAGER,,,,,,,TO BE UPDATED,,"TO BE UPDATED,",P.O. Box 1069,TO BE UPDATED,4810,"P.O. Box 1069,TO BE UPDATED,4810",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,,0,FALSE,FALSE,TO BE UPDATED,,TO BE UPDATED,,,,,50,1,111,5,TRUE,21,29,50
800021121,800021121,8,MP,SILINDOKUHLE SPECIAL SCHOOL,SILINDOKUHLE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Multiple Disabilities,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,31.82108,-25.73819,NEIMS 2007,19,NKOMAZI,DC32,EHLANZENI DISTRICT MUNICIPALITY,MP324,NKOMAZI LOCAL MUNICIPALITY,83204005,5,TO BE UPDA,TO BE UPDATED,EHLANZENI,NOT APPLICABLE,NKOMAZIWEST,G,SHABANGU,,MANGENI,TRUST, MANGENI TRUST,,MBHUNY TRIBAL AUTHORITY,KWA-LWGEDLANE,," MANGENI TRUST,MBHUNY TRIBAL AUTHORITY,KWA-LWGEDLANE,",P.O.BOX 1397,KWALUGEDLANE,1341,"P.O.BOX 1397,KWALUGEDLANE,1341",0137824154,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Jul-96,0,FALSE,FALSE,MP800021121,0,TO BE UPDATED,92,,145,,161,19,320,19,TRUE,64,75,139
904261263,904261263,9,LP,SILOE SCHOOL,SILOE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Visual Impairment,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,29.46293,-24.18427,NEIMS 2007,100,PIETERSBURG,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504001,0,91216010,PIETERSBURG NU,NOT APPLICABLE,CAPRICORN,MOGODUMO,R.M,MOLEPO,,VREDERUST,FARM, VREDERUST FARM,,NO 1547 P,POLOKWANE,0700," VREDERUST FARM,NO 1547 P,POLOKWANE,0700",Private Bag x7354,POLOKWANE,0700,"Private Bag x7354,POLOKWANE,0700",0156510156,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,LP904261263,0,TO BE UPDATED,,,192,23,171,24,171,23,TRUE,80,90,170
500401968,401968,5,KZ,SISIZAKELE P (037004),SISIZAKELE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.2984,-29.02063,NEIMS 2007,287,MOOIRIVIER,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN223,MOOI MPOFANA LOCAL MUNICIPALITY,52203004,4,TO BE UPDA,TO BE UPDATED,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,MISS.B.N,MAKHATHINI,,DSS ROCKYS DRIFT TRUST,TRUST, DSS ROCKYS DRIFT TRUST TRUST,DSS ROCKYS DRIFT TRUST TRUST,,MOOI RIVER ,," DSS ROCKYS DRIFT TRUST TRUST,DSS ROCKYS DRIFT TRUST TRUST,,MOOI RIVER ,",P.O.BOX 264,MOOI RIVER,MOOI RIVER,"P.O.BOX 264,MOOI RIVER,MOOI RIVER",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ401968,0,TO BE UPDATED,197,7,200,5,183,6,201,6,FALSE,,,
500268546,268546,5,KZ,SITHANDIWE JP,SITHANDIWE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.85594,-29.98083,NEIMS 2007,35,VULAMEHLO,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200084,84,57288031,UMLAZI BB,ETHEKWINI,UMLAZI,PHUMELELAUMLAZI,MRS.M.M,MAKENETE,,CORNER MBATHAT AND CETSHWAYO,STREET, CORNER MBATHAT AND CETSHWAYO STREET,,UMLAZI,DURBAN,4031," CORNER MBATHAT AND CETSHWAYO STREET,,UMLAZI,DURBAN,4031",P.O.BOX 72034,MOBENI,MOBENI,"P.O.BOX 72034,MOBENI,MOBENI",0319093490,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ268546,0,TO BE UPDATED,904,23,905,27,847,24,855,24,FALSE,,,
500410922,410922,5,KZ,SITHANDIWE SPECIAL SCHOOL,SITHANDIWE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MID/Pre-vocational,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,31.09277,-28.61778,NEIMS 2007,222,NKANDLA,DC28,UTHUNGULU DISTRICT MUNICIPALITY,KZN286,NKANDLA LOCAL MUNICIPALITY,52806005,5,TO BE UPDA,TO BE UPDATED,ZULULAND,EMPANGENI,NKANDLA,N,NZUZA,,V,SECTION, V SECTION,,,NKANDLA,," V SECTION,NKANDLA,",P.O.Box 245,NKANDLA,3855,"P.O.Box 245,NKANDLA,3855",0358330235,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ410922,0,TO BE UPDATED,76,7,,,90,6,90,7,TRUE,34,56,90
200501449,501449,2,EC,SIVE SCHOOL,SIVE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Hearing Impairment,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.8105,-30.3416,NEIMS 2007,232,MOUNT CURRIE,DC44,ALFRED NZO DISTRICT MUNICIPALITY,EC441,MATATIELE LOCAL MUNICIPALITY,24401019,19,23806021,MVENYANE,NOT APPLICABLE,MALUTI,NUNGERANGE,P.M,JONA,,MVENYANE MISSION,MISSION, MVENYANE MISSION MISSION,,,,," MVENYANE MISSION MISSION,,",P.O.BOX 74,CEDARVILLE,4720,"P.O.BOX 74,CEDARVILLE,4720",0392560111,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Jan-96,0,FALSE,FALSE,EC501449,0,TO BE UPDATED,78,13,75,,92,12,94,11,TRUE,51,48,99
106008228,0106008228,1,WC,SIVIWE SCHOOL OF SKILLS,SIVIWE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MID,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,18.569797,-33.990953,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100041,41,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE CENTRAL,TO BE UPDATED,MR.S,KHULATHI,82,NY,,82 NY ,,GUGULETHU,,,"82 NY ,GUGULETHU,",P.O.Box 53,GUGULETHU,7750,"P.O.Box 53,GUGULETHU,7750",0216332958,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,67,8,174,13,269,16,354,17,TRUE,1,4,5
700211672,211672,7,GT,SIZANANI SPECIAL SCHOOL,SIZANANI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.7710433333,-25.7733266664,GDE2009,271,BRONKHORSTSPRUIT,DC46,METSWEDING DISTRICT MUNICIPALITY,GT462,KUNGWINI LOCAL MUNICIPALITY,74602013,13,78203002,BRONKHORSTSPRUIT NU,NOT APPLICABLE,GAUTENG NORTH,NOTAPPLICABLE,Q.A,NTHIMKHULU,60,PLOT ROODEPOORT,FARM,60 PLOT ROODEPOORT FARM,60 PLOT ROODEPOORT FARM,ROODEPOORT FARM,BRONKHORSTSPRUIT,,"60 PLOT ROODEPOORT FARM,60 PLOT ROODEPOORT FARM,ROODEPOORT FARM,BRONKHORSTSPRUIT,",P.O.BOX 2565,BRONKHORSTSPRUIT,1020,"P.O.BOX 2565,BRONKHORSTSPRUIT,1020",0139324129,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP211672,0,TO BE UPDATED,90,10,95,10,107,10,167,11,TRUE,10,10,20
700251900,251900,7,GT,SIZWILE SCHOOL FOR THE DEAF,SIZWILE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Hearing Impairment,PUBLIC,PUBLIC,251900,8251900,SIZWILE SCHOOL FOR THE DEAF,27.8616650004,-26.2158716667,GDE2009,268,ROODEPOORT,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400044,44,68806001,POTCHEFSTROOM NU,NOT APPLICABLE,JOHANNESBURG WEST,NOTAPPLICABLE,MR.S.F,WALKER,4339,JOHAS MOABI,DRIVE,4339 JOHAS MOABI DRIVE,,DOBSONVILLE,ROODEPOORT,,"4339 JOHAS MOABI DRIVE,DOBSONVILLE,ROODEPOORT,",P.O.BOX 120,FLORIDA,1710,"P.O.BOX 120,FLORIDA,1710",0119881017,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP251900,0,TO BE UPDATED,226,23,214,27,241,28,250,31,TRUE,33,24,57
700220517,220517,7,GT,SONITUSSKOOL,SONITUS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Hearing Impairment,PUBLIC,PUBLIC,NOT APPLICABLE,8220517,NOT APPLICABLE,28.2882783333,-25.7006800001,GDE2009,205,WONDERBOOM,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600043,43,77609003,MAMELODI EAST,NOT APPLICABLE,TSHWANE SOUTH,NOTAPPLICABLE,THE,MANAGER,180,JAN COETZEE,STREET,180 JAN COETZEE STREET,,EAST LYNNE,PRETORIA,0039,"180 JAN COETZEE STREET,EAST LYNNE,PRETORIA,0039",P.O. Box 15408,LYNN EAST,0039,"P.O. Box 15408,LYNN EAST,0039",0128001161,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP220517,0,TO BE UPDATED,303,37,316,34,306,42,311,29,TRUE,29,35,64
106315087,0106315087,1,WC,SONSTRAAL HOSPITAALSKOOL,SONSTRAAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Behavioural Problems,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,18.61228592,-34.02527316,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100076,76,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE SOUTH,CIRCUIT6,C,THOMAS,,HIGHLANDS,DRIVE, HIGHLANDS DRIVE,LENTEGEUR,MITCHELLS PLAIN,CAPE TOWN,7784," HIGHLANDS DRIVE,LENTEGEUR,MITCHELLS PLAIN,CAPE TOWN,7784",Lentegeur Hospital,MITCHELL'S PLAIN,7785,"Lentegeur Hospital,MITCHELL'S PLAIN,7785",0213701300,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,WC0106315087,0,TO BE UPDATED,,,,2,,2,,2,FALSE,,,
700133751,133751,7,GT,SPARROW ASSISTED LEARNING CENTRE,SPARROW ASSISTED,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,INDEPENDENT,INDEPENDENT,NOT APPLICABLE,,NOT APPLICABLE,28.0426250005,-26.2231183331,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400058,58,77409194,MONTGOMERY PARK,NOT APPLICABLE,JOHANNESBURG SOUTH,NOTAPPLICABLE,J.W,GALLAGHER,,DAISY,STREET, DAISY STREET,,BOUQUET ROSETTENVILLE,JOHANNESBURG,2006," DAISY STREET,BOUQUET ROSETTENVILLE,JOHANNESBURG,2006",P.O.BOX 91600,AUCKLANDPARK,2006,"P.O.BOX 91600,AUCKLANDPARK,2006",0114353588,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,,,FALSE,,,
700121772,121772,7,GT,SPARROW COMBINED,SPARROW,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,ORDINARY SCHOOL,INDEPENDENT,INDEPENDENT,121772,,SPARROW COMBINED,28.044866012,-26.2220309226,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400058,58,77409281,VILLAGE MAIN,NOT APPLICABLE,JOHANNESBURG SOUTH,NOTAPPLICABLE,T.L,GILLOT,,CORNEROFGERTYANDHERMANS,ROAD, CORNEROFGERTYANDHERMANS ROAD,,SOPHIATOWN,JOHANNESBURG,2006," CORNEROFGERTYANDHERMANS ROAD,SOPHIATOWN,JOHANNESBURG,2006",P.O.BOX 91600,AUCKLANDPARK,2006,"P.O.BOX 91600,AUCKLANDPARK,2006",0116733558,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,269,30,277,25,325,21,283,27,FALSE,,,
700140368,140368,7,GT,ST BARNABAS COLLEGE,ST.BARNABAS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SCHOOL OF FOCUS LEARNING,PUBLIC,PUBLIC,140368,8140368,ST BARNABAS COLLEGE,27.951921667,-26.1898700004,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400082,82,77409026,BOSMONT,NOT APPLICABLE,JOHANNESBURG NORTH,NOTAPPLICABLE,G,BLIGNAUT,34,LANGEBERG,AVENUE,34 LANGEBERG AVENUE,,BOSMONT,JOHANNESBURG,2112,"34 LANGEBERG AVENUE,BOSMONT,JOHANNESBURG,2112",P.O.BOX 88188,NEWCLARE,2112,"P.O.BOX 88188,NEWCLARE,2112",0114742055,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Dec-03,0,FALSE,FALSE,GP140368,0,TO BE UPDATED,390,24,433,26,395,24,402,28,TRUE,49,29,78
500275428,275428,5,KZ,ST CHRISTOPHER'S,ST CHRISTOPHER'S,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.36512,-29.60634,NEIMS 2007,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205027,27,51109040,PIETERMARITZBURG CENTRAL,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,P,LOUW,70,PINE,STREET,70 PINE STREET,,,PIETERMARITZBURG,3200,"70 PINE STREET,PIETERMARITZBURG,3200",PRIVATE BAG 9080,PIETERMARITZBURG,3200,"PRIVATE BAG 9080,PIETERMARITZBURG,3200",0333454686,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ275428,0,TO BE UPDATED,221,17,172,16,136,15,123,16,TRUE,6,,6
500276131,276131,5,KZ,ST MARTIN DE PORRES COMPREHENSIVE,ST MARTIN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Hearing Impairment,PUBLIC,PUBLIC,NOT APPLICABLE,5312256,NOT APPLICABLE,30.4527,-30.74021,NEIMS 2007,37,PORT SHEPSTONE,DC21,UGU DISTRICT MUNICIPALITY,KZN216,HIBISCUS COAST LOCAL MUNICIPALITY,52106018,18,TO BE UPDA,TO BE UPDATED,UMGUNGUNDLOVU,PORT SHEPSTONE,SAYIDI,K.N,NAIK,21,AIKEN,STREET,21 AIKEN STREET,,,PORT SHEPSTONE,4240,"21 AIKEN STREET,PORT SHEPSTONE,4240",Private Bag x893,PORT SHEPSTONE,4240,"Private Bag x893,PORT SHEPSTONE,4240",0396825725,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ276131,0,TO BE UPDATED,285,29,,,290,33,320,34,TRUE,81,59,140
200201025,201025,2,EC,ST PATRICK'S SCHOOL,ST PATRICK'S,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.38844,-32.8958,NEIMS 2007,156,KING WILLIAM'S TOWN,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205036,36,21431006,GINSBERG,NOT APPLICABLE,KING WILLIAMS TOWN,CIRCUIT8,S.P,HLOPE,3,STAND,STREET,3 STAND STREET,,GINSBERG,KING WILLIAMS TOWN,5600,"3 STAND STREET,GINSBERG,KING WILLIAMS TOWN,5600",St Patricks,KING WILLIAMS TOWN,5600,"St Patricks,KING WILLIAMS TOWN,5600",0436425476,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Jan-47,0,FALSE,FALSE,EC201025,0,TO BE UPDATED,194,8,190,12,201,14,201,14,TRUE,40,40,80
500276760,276760,5,KZ,ST RAPHAELS SPECIAL,ST RAPHAE ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Physical disability,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.95,-29.91543,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200064,64,TO BE UPDA,TO BE UPDATED,ETHEKWINI,UMLAZI,PHUMELELAUMLAZI,MR.R.E,PEFFER,18,COULTER,PLACE,18 COULTER PLACE,,WOODLANDS,DURBAN,4001,"18 COULTER PLACE,,WOODLANDS,DURBAN,4001",P.O.Box 53345,YELLOWWOOD PARK,4011,"P.O.Box 53345,YELLOWWOOD PARK,4011",0314691077,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ276760,0,TO BE UPDATED,166,14,,,200,17,219,18,FALSE,,,
200200819,200819,2,EC,ST THOMAS,ST THOMAS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Hearing Impairment,PUBLIC,TO BE UPDATED,NOT APPLICABLE,4193096,NOT APPLICABLE,27.37048,-32.69726,ECED2007,158,ZWELITSHA,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205036,36,21445001,TYUSHA,NOT APPLICABLE,KING WILLIAMS TOWN,6A,P.N,MAKU,,WOODLANDS MISSION,MISSION, WOODLANDS MISSION MISSION,,KINGWILLIAMS TOWN,KING WILLIMS TOWN,5600," WOODLANDS MISSION MISSION,KINGWILLIAMS TOWN,KING WILLIMS TOWN,5600",P.O.BOX 275,KING WILLIAMS TOWN,5600,"P.O.BOX 275,KING WILLIAMS TOWN,5600",0436831214,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Jan-62,0,FALSE,FALSE,EC200819,0,TO BE UPDATED,308,27,287,27,301,31,286,33,FALSE,,,
