NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,GIS_InCorrect,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
500101232,101232,5,KZ,AM MOOLLA SPES NOVA  FOR CP CHILDREN,AM MOOLLA ES NOVA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PHYSICAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,30.99131,-29.69208,NEIMS 2007,99,33,INANDA,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200052,52,61402006,LOWER MAJEAKGORO,ETHEKWINI,PINETOWN,PHOENIX,MR. A,APPANNA,313,LENHAM,DRIVE,313 LENHAM DRIVE,,PHOENIX,DURBAN,4300,"313 LENHAM DRIVE,PHOENIX,DURBAN,",PRIVATE BAG X09,MOUNT EDGECOMBE,4300,"PRIVATE BAG X09,MOUNT EDGECOMBE,4300",0315003801,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500101232,500101232,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ101232,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,334,,,,,,,,,FALSE,,,,
444712104,444712104,4,FS,AMARI-SKOOL SPEC,AMARI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),131225,162500,TO BE UPDATED,99,TO BE UPDATED,26.752964,-27.95208,FSED 2007,99,314,WELKOM,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS184,MATJHABENG LOCAL MUNICIPALITY,41804034,34,41022002,DAGBREEK,NOT APPLICABLE,LEJWELEPUTSWA,3,EP,SCOTT,,ARRARAT,ROAD,ARRARAT ROAD,,DAGBREEK,WELKOM,,"ARRARAT ROAD,DAGBREEK,WELKOM,",PRIVATE BAG X67,WELKOM,9460,"PRIVATE BAG X67,WELKOM,9460",057-352 8463,0844583009,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,444712104,444712104,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS44712104,0,TO BE UPDATED,TO BE UPDATED,,,223,21,239,25,207,,,214,24,,,,,,,,FALSE,,,,
200101020,101020,2,EC,AMASANGO CAREER SCHOOL,AMASANGO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,PUBLIC,TO BE UPDATED,TO BE UPDATED,054102,054102,TO BE UPDATED,99,NOT APPLICABLE,27.73701,-33.00726,ECED2007,99,47,OOS-LONDEN/EAST LONDON,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205031,31,21410001,EAST LONDON NU,NOT APPLICABLE,EAST LONDON,CIRCUIT 2,R.B,XUZA,,OLD MT COKE,ROAD,OLD MT COKE ROAD,DEERFIELD FARM,DEERFIELD FARM,EAST LONDON,5200,"DEERFIELD FARM,MOUNT COKE ROAD,EAST LONDON,",POST OFFICE,EASTLONDON,5200,"POST OFFICE,EASTLONDON,5200",0437369205,0839653708,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1996,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200101020,200101020,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC101020,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,101,15,,,,,,,,FALSE,,,,
200201026,201026,2,EC,ARCADIA SCHOOL,ARCADIA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,REMEDIAL,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),054105,054105,TO BE UPDATED,99,NOT APPLICABLE,27.89586,-33.00424,ECED2007,99,47,OOS-LONDEN/EAST LONDON,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205003,3,21414000,NONE,NOT APPLICABLE,EAST LONDON,CIRCUIT 6,D.L,BANDS,,KIMBERLEY,ROAD,KIMBERLEY ROAD,,,EAST LONDON,,"1KIMBERLEY ROAD,ARCADIA,EAST LONDON,",PRIVATE BAG X90,EASTLONDON,5200,"PRIVATE BAG X90,EASTLONDON,5200",0437435503,,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1919,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200201026,200201026,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC201026,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,212,27,,,,,,,,FALSE,,,,
500103563,103563,5,KZ,ARTHUR BLAXALL,ARTHUR BLAXALL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,VISUAL IMPAIRMENT,PUBLIC,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,5311302,ARTHUR BLAXALL SCHOOL,30.40466,-29.58596,NEIMS 2007,99,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205035,35,TO BE UPDATED,TO BE UPDATED,UMGUNGUNDLOVU,UMGUNGUNDLOVU,PIETERMARITZBURG,MR. D. C,FRANK,87,ROYSTON,ROAD,87 ROYSTON ROAD,,MOUNTAIN RISE,PIETERMARITZBURG,3201,"87 ROYSTON ROAD,MOUNTAIN RISE,PIETERMARITZBURG,3201",P.O.BOX 8132,CUMBERWOOD,3201,"P.O.BOX 8132,CUMBERWOOD,3201",0333871400,0825701573,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500103563,500103563,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ103563,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,204,25,,,,,,,,FALSE,,,,
996606800,,9,LP,ASIPHUMELELE,ASIPHUMELELE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,414107,414107,TO BE UPDATED,99,NOT APPLICABLE,,,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,GROBLERSDAL,THE,MANAGER,,,,,,,,1047,,P.O.BOX 671,,,"P.O.BOX 671,",,0737243316,TO BE UPDATED,NO,TO BE UPDATED,,N,TO BE UPDATED,TO BE UPDATED,,,99,FALSE,FALSE,,,,,,,TO BE UPDATED,,,,,,,TO BE UPDATED,,,,,,,,,,,1,,,,,,,,FALSE,,,,
102484679,0102484679,1,WC,ASTRA SKOOL,ASTRA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PHYSICAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,484679,945,TO BE UPDATED,99,ASTRA SKOOL,18.57540088,-33.96305896,WCED,99,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100031,31,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,03,M.,COOK,,PALOTTI,ROAD,PALOTTI ROAD,MONTANA,MONTANA,CAPE TOWN,,"PALOTTI ROAD,MONTANA,MONTANA ,CAPE TOWN ,",P.O.BOX 21106,DURRHEIM,7490,"P.O.BOX 21106,DURRHEIM,7490",0219340155,0835992523,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,102484679,102484679,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0102484679,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,282,27,,,,,,,,FALSE,,,,
101324612,0101324612,1,WC,ATHLONE SKOOL VIR BLINDES,ATHLONE  SCHOOL FOR THE BLIND,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,VISUAL IMPAIRMENT,PUBLIC,PUBLIC,TO BE UPDATED,324612,924,TO BE UPDATED,1342201,ATHLONE SKOOL VIR BLINDES,18.65246278,-33.91456472,WCED,99,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100009,9,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO NORTH,01,F.,FISHER,,ATHLONE,STREET,ATHLONE STREET,BELLVILLESOUTH,BEROMA GLENHAVEN,BELLVILLE SOUTH,7533,"ATHLONE STREET,BELLVILLESOUTH,BEROMA GLENHAVEN,BELLVILLE SOUTH,7533",PRIVATE BAG  X1,KASSELSVLEI,7533,"PRIVATE BAG  X1,KASSELSVLEI,7533",0219512234,0822953415,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,101324612,101324612,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0101324612,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,395,55,,,,,,,,FALSE,,,,
132447897,0132447897,1,WC,ATLANTIS VAARDIGHEIDSKOOL,ATLANTIS VAARDIGHEID,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SCHOOL OF SKILL,SCHOOL OF SKILLS,SPECIAL NEEDS EDUCATION,PUBLIC,PUBLIC,TO BE UPDATED,447897,40287,TO BE UPDATED,99,NOT APPLICABLE,18.48233597,-33.56519038,WCED,99,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100029,29,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO NORTH,02,J.,ERASMUS,,GOUDA WESFLEUR,STREET,GOUDA WESFLEUR STREET,,WYNBERG,ATLANTIS,7350,"GOUDA WESFLEUR STREET,WYNBERG,ATLANTIS,7350",PRIVATE BAG X1,DASSENBERG,7350,"PRIVATE BAG X1,DASSENBERG,7350",0215725022,0767508227,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,132447897,132447897,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0132447897,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,238,16,,,,,,,,FALSE,,,,
996606830,996606830,9,LP,BABINATLOU,BABINATLOU,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,414073,414073,TO BE UPDATED,99,TO BE UPDATED,,,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,MOUTSE WEST,THE,MANAGER,,,,,,,,,,,,,,,,TO BE UPDATED,YES,TO BE UPDATED,2,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,YES,0,FALSE,FALSE,,,,,,,TO BE UPDATED,,,,,,,TO BE UPDATED,,,,,,,,,,43,,,323,8,,,,,FALSE,,,,
923242552,923242552,9,LP,BANA-BATHARI SCHOOL,BANA-BATHARI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,890011,411891,TO BE UPDATED,99,NOT APPLICABLE,29.6867,-23.76857,NEIMS 2007,99,211,THABAMOOPO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504032,32,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,DIMAMO,M A,DIKOTLA,,SOLOMONDALE,,SOLOMONDALE,,MANKWENA CIRCUIT,REGION 2,,"SOLOMONDALE,MANKWENA CIRCUIT,REGION 2,",P.O.BOX 638,SOVENGA,0727,"P.O.BOX 638,SOVENGA,0727",0152636120,0839576063,TO BE UPDATED,NO,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,923242552,923242552,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP923242552,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,237,21,,,,,,,,FALSE,,,,
700131912,131912,7,GT,BARAGWANATH HOSPITAL SCHOOL,BARAGWANATH,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HOSPITAL SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),914137,914137,TO BE UPDATED,99,NOT APPLICABLE,27.943031667,-26.2620633339,GDE2010,99,322,SOWETO,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400024,24,77404007,DIEPKLOOF ZONE 6,NOT APPLICABLE,JOHANNESBURG CENTRAL,NOT APPLICABLE,MP,LEBOGO,48-50,NEXT TO,WARD,48-50 NEXT TO WARD,,SOWETO DIPEKLOOF,JOHANNESBURG,,"48-50 NEXT TO WARD,SOWETO DIPEKLOOF,JOHANNESBURG,",POST OFFICE,BERTSHAM,2013,"POST OFFICE,BERTSHAM,2013",0119338248,0747750261,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700131912,700131912,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP131912,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,147,12,,,,,,,,FALSE,,,,
443907315,443907315,4,FS,BARTIMEA SPEC,BARTIMEA SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SNE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),126201,970000,TO BE UPDATED,3173003,TO BE UPDATED,26.807782,-29.206678,FSED 2007,99,359,THABA 'NCHU,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702040,40,40510011,SELOSESHA,NOT APPLICABLE,MOTHEO,22,RJ,THOTHELA,,POLOKO,ROAD,POLOKO ROAD,SELOSESHA,,THABA NCHU,,"POLOKO ROAD,SELOSESHA,THABA NCHU,",PRIVATE BAG X723,SELOSESHA,9785,"PRIVATE BAG X723,SELOSESHA,9785",051-873 2205,0827705529,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,FS,FS,443907315,443907315,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS43907315,0,TO BE UPDATED,TO BE UPDATED,,,434,51,,54,400,,,411,56,,,,,,,,FALSE,,,,
800000737,800000737,8,MP,BASIZENI SPECIAL SCHOOL,BASIZENI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),200040,200040,800000737,99,NOT APPLICABLE,29.07915,-26.53026,NEIMS 2007,99,212,HOEVELDRIFT,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP307,GOVAN MBEKI LOCAL MUNICIPALITY,83007007,7,TO BE UPDATED,TO BE UPDATED,GERT SIBANDE,NOT APPLICABLE,HIGHVELDRIDGE EAST,R. E,MOTSATSI,7869,DR VICTOR NHLAPO,AVENUE,7869 DR VICTOR NHLAPO AVENUE,,,EXT 11,,"7869 DR VICTOR NHLAPO AVENUE,EXT 11,",P.O.BOX 1022,EMBALENHLE,2285,"P.O.BOX 1022,EMBALENHLE,2285",0176851197,0828552552,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/04/1990,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,MP,MP,800000737,800000737,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,MP800000737,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,125,10,,,,,,,,FALSE,,,,
105302200,0105302200,1,WC,BATAVIA SPESIALE SKOOL,BATAVIA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SCHOOL OF SKILLS,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,TO BE UPDATED,302200,5120,TO BE UPDATED,99,NOT APPLICABLE,18.48980952,-33.98325433,WCED,99,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100058,58,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,01,J.C,SWART,,LAURIER,ROAD,LAURIER ROAD,,,CLAREMONT,,"LAURIER ROAD,CLAREMONT,",P.O.BOX 36357,GLOSDERRY,7702,"P.O.BOX 36357,GLOSDERRY,7702",0216715110,0823375257,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,105302200,105302200,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0105302200,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,713,47,,,,,,,,FALSE,,,,
200200034,200034,2,EC,BAYSVILLE SECONDARY,BAYSVILLE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED,PUBLIC,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),054108,054108,TO BE UPDATED,99,NOT APPLICABLE,27.91224,-32.99653,ECED2007,99,47,OOS-LONDEN/EAST LONDON,DC12,AMATOLE DISTRICT MUNICIPALITY,EC125,BUFFALO CITY LOCAL MUNICIPALITY,21205003,3,21414006,BAYSVILLE,NOT APPLICABLE,EAST LONDON,CIRCUIT 6,L,VAN RENSBURG,,BURNETT,ROAD,BURNETT ROAD,,BAYVILLE,EAST LONDON,,"BURNETT ROAD,BAYSVILLE,EAST LONDON,",PRIVATE BAG X9040,EASTLONDON,5200,"PRIVATE BAG X9040,EASTLONDON,5200",0437210270,0845568466,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1956,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200200034,200200034,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC200034,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,564,40,,,,,,,,FALSE,,,,
106494623,0106494623,1,WC,BEACON SKOOL,BEACON,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,TRAINING CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,494623,951,TO BE UPDATED,99,NOT APPLICABLE,18.59760861,-34.05210555,WCED,99,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100078,78,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,06,S.,DAVIDS,,LOGANBERRY,WAY,LOGANBERRY WAY,WESTRIDGE,WESTRIDGE,MITCHELLS PLAIN,7785,"LOGANBERRY WAY,WESTRIDGE,WESTRIDGE,MITCHELLS PLAIN,7785",P.O.BOX 346,TOWN CENTRE,7785,"P.O.BOX 346,TOWN CENTRE,7785",0213714324,0829624804,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,106494623,106494623,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0106494623,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,189,17,,,,,,,,FALSE,,,,
105315601,0105315601,1,WC,BEL PORTO SKOOL,BEL PORTO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,TRAINING CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,315601,5982,TO BE UPDATED,99,NOT APPLICABLE,18.49319819,-33.98757729,WCED,99,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100060,60,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,01,P.S.,DORFLING,2,ARCADIA,AVENUE,2 ARCADIA AVENUE,LANSDOWNE,LANSDOWNE,ERF NO.59603,,"2 ARCADIA AVENUE,LANSDOWNE,LANSDOWNE,ERF NO.59603,",PRIVATE BAG X3,CLAREINCH,7740,"PRIVATE BAG X3,CLAREINCH,7740",0216964134,0837046964,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,WC,WC,105315601,105315601,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0105315601,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,240,20,,,,,,,,FALSE,,,,
700150094,150094,7,GT,BELLAVISTA SCHOOL,BELLAVISTA,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,LEARNING DISABILITY,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,28.0529483329,-26.1384200002,GDE2010,99,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400074,74,77409022,BIRDHAVEN,NOT APPLICABLE,JOHANNESBURG EAST,NOT APPLICABLE,AM,SCOTT,,VENUS,,VENUS,,BIRDHAVEN,JOHANNESBURG,2116,"VENUS,BIRDHAVEN,JOHANNESBURG,2116",P.O.BOX 55017,NORTHLANDS,2116,"P.O.BOX 55017,NORTHLANDS,2116",0117885454,,URBAN,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,GT,GT,700150094,700150094,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,200,27,,,,,,,,FALSE,,,,
