NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,LURITS_Status,Sector,Type_DoE,Phase_DoE,TYPE_LURITS,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,Latitude,Longitude,GISSource2,DRD_Code,DRD_DistanceMoved_Metres,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,CloseDate1,CloseReason1,CloseDate2,CloseReason2,TransDate,TransComm,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,Snap_Learners_2013,Educator_Numbers_2013,GradeR_Lrns_2013,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO,Status_2007,Status_2008,Status_2009,Status_2010,Status_2011,Status_2012,Status_2013
102316490,0102316490,1,WC,ST. JOSEPH'S SCHOOL,ST.JOSEPH'S TEHUIS,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,316490,936,TO BE UPDATED,99,NOT APPLICABLE,-33.96398849,18.57380826,,D,,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100031,31,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 3,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,CM,PAULSE,,PALLOTTI,ROAD,PALLOTTIWEG,CAFDA VILLAGE,MONTANA,CAPE TOWN,7450,"PALLOTTI ROAD,CAFDA VILLAGE,MONTANA,CAPE TOWN ,7450",P.O.BOX 21,HOWARD PLACE,7450,"P.O.BOX 21,HOWARD PLACE,7450",0219351369,0727367695,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,102316490,102316490,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0102316490,0,TO BE UPDATED,TO BE UPDATED,,,,,,,157,,,218,19,,,,,,,,,,,,,,,,,,,OPEN,OPEN,,
102484636,0102484636,1,WC,FILIA SKOOL,FILIA,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,484636,4150,TO BE UPDATED,99,NOT APPLICABLE,-33.90125199,18.56150564,,D,,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100027,27,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO NORTH,CIRCUIT 4,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,D.B.,HERBERT,107,MILTON,ROAD,MILTONWEG 107,VASCOESTATE,GOODWOOD,CAPE TOWN,,"107 MILTON ROAD,VASCOESTATE,GOODWOOD,CAPE TOWN ,",P.O.BOX 12911,N1 CITY,7483,"P.O.BOX 12911,N1 CITY,7483",0215921361,0847802615,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,102484636,102484636,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0102484636,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,189,16,,,,,,,,,,,,,,,,,,,,OPEN,,
102484679,0102484679,1,WC,ASTRA SKOOL,ASTRA,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,PHYSICAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,484679,945,TO BE UPDATED,99,ASTRA SKOOL,-33.96305896,18.57540088,,D,,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100031,31,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 3,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,COOK,,PALOTTI,ROAD,PALOTTIWEG,MONTANA,MONTANA,CAPE TOWN,,"PALOTTI ROAD,MONTANA,MONTANA ,CAPE TOWN ,",P.O.BOX 21106,DURRHEIM,7490,"P.O.BOX 21106,DURRHEIM,7490",0219340155,0835992523,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,102484679,102484679,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0102484679,0,TO BE UPDATED,TO BE UPDATED,,,,,,,248,,,282,27,,,,,,,,,,,,,,,,,,,OPEN,OPEN,,
103000129,0103000129,1,WC,NOMPUMELELO SKOOL,NOMPUMELELO,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,000129,7110,TO BE UPDATED,99,NOT APPLICABLE,-33.97947551,18.56787496,,D,,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100045,45,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 5,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,N.,MXUBE,522,NY/NY,,NY 5 / NY 22,GUGULETHU,GUGULETU,CAPE TOWN,,"522 NY/NY ,GUGULETHU,GUGULETU,CAPE TOWN,",P.O.BOX 507,GATESVILLE,7766,"P.O.BOX 507,GATESVILLE,7766",0216378062,0823777911,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,103000129,103000129,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0103000129,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,312,21,,,,,,,,,,,,,,,,,,,,OPEN,,
103007340,0103007340,1,WC,SCHOOL OF HOPE,OF HOPE,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SECONDARY SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,LEARNING DISABILITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,1321195,NOT APPLICABLE,-33.95410025,18.53415885,,D,,67,MALMESBURY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,WC015,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100049,49,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 3,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,LAURA,COLLURA,66,TARENTAAL,ROAD,66 TARENTAAL ROAD,,BRIDGETOWN,CAPE TOWN,7764,"66 TARENTAAL ROAD,BRIDGETOWN,CAPE TOWN,7764",66 TARENTAAL ROAD,BRIDGETOWN,7764,"POST OFFICE,BRIDGETOWN,7764",0216379321,0836504191,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,103007340,103007340,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0103007340,0,TO BE UPDATED,TO BE UPDATED,,,,,,,62,,,61,10,,,,,,,,,,,,,,,,,,,OPEN,OPEN,,
103007427,0103007427,1,WC,SUNNINGDALE SCHOOL,SUNNINGDALE,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,LEARNING DISABILITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,1341183,SUNNINGDALE SCHOOL,-33.8086284,18.48763168,,D,,66,CAPE,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100023,23,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO NORTH,CIRCUIT 4,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,K,CHETTY,111,WINGATE ED,,111 WINGATE ROAD,,TABLE VIEW,,7441,"111 WINGATE ED,TABLE VIEW,7441",111 WINGATE ROAD,SUNNINGDALE,7441,"POST OFFICE,SUNNINGDALE,7441",0215575096,0836545563,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,103007427,103007427,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,55,15,,,,,,,,,,,,,,,,,,,,OPEN,,
103008027,0103008027,1,WC,SEAL COLLEGE,SEAL,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,INTELLECTUAL DISABILITY,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-33.86469689,18.50391482,,D,,66,CAPE,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100004,4,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO NORTH,CIRCUIT 4,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,C.,VAN HEERDEN,9,OXALIS,STREET,9 OXALIS STREET,,,MILNERTON,7441,"9 OXALIS STREET,MILNERTON,7441",9 OP.O.BOXALIS STREET,MILNERTON,7441,"POST OFFICE,MILNERTON,7441",0215552732,0833759337,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,103008027,103008027,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,11,3,,,,,,,,,,,,,,,,,,,,OPEN,,
103302201,0103302201,1,WC,DE GRENDEL SPESIALE SKOOL,DE GRENDEL ESIALE,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,TO BE UPDATED,302201,5121,TO BE UPDATED,99,NOT APPLICABLE,-33.88180067,18.4997793,,D,,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100055,55,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 4,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,D,STRYDOM,,NOBLE,ROAD,NOBLEWEG (VANAF KOEBERGWEG),MILNERTON,MILNERTON,CAPE TOWN,7441,"NOBLE ROAD,MILNERTON,MILNERTON,CAPE TOWN,7441",PRIVATE BAG X2,MILNERTON,7441,"PRIVATE BAG X2,MILNERTON,7441",0215523010,0836596164,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,103302201,103302201,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0103302201,0,TO BE UPDATED,TO BE UPDATED,,,,,,,330,,,507,39,,,,,,,,,,,,,,,,,,,OPEN,OPEN,,
103305600,0103305600,1,WC,GROOTE SCHUUR HOSPITAAL SKOOL,GROOTE SCHUUR,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,HOSPITAL SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,HOSPITAL SCHOOL,PUBLIC,TO BE UPDATED,TO BE UPDATED,305600,5909,TO BE UPDATED,99,NOT APPLICABLE,-33.94077099,18.46306898,,D,,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100057,57,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 2,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,J.,STRYDOM,,GROOTESCHUUR HOSPITAL,WARD,E11 NUWE GSH,,GROOTE SCHUUR HOSP,OBSERVATORY,7925,"GROOTESCHUUR HOSPITAL WARD,GROOTE SCHUUR HOSP,OBSERVATORY,7925",P/A E11 SUPERINTENDENTSKANTOOR,OBSERVATORY,7925,"POST OFFICE,OBSERVATORY,7925",0214045012,,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,103305600,103305600,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0103305600,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
103305603,0103305603,1,WC,RED CROSS CHILDREN'S HOSPITAL,RED CROSS,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,HOSPITAL SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,HOSPITAL SCHOOL,PRIVATE,TO BE UPDATED,TO BE UPDATED,305603,5913,TO BE UPDATED,99,NOT APPLICABLE,-33.95483618,18.48831304,,D,,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100058,58,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 1,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M,SHARGEY,,KLIPFONTEIN,ROAD,KLIPFONTEIN RD,RONDEBOSCH,RONDEBOSCH,CAPE TOWN,,"KLIPFONTEIN ROAD,RONDEBOSCH,RONDEBOSCH,CAPE TOWN,",KLIPFONTEIN RD,RONDEBOSCH,7700,"POST OFFICE,RONDEBOSCH,7700",0216585042,,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,103305603,103305603,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0103305603,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
103315605,0103315605,1,WC,DOMINICAN GRIMLEY-SCHOOL,DOMINICAN GRIMLEY,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,COMBINED SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,HEARING IMPAIRMENT,PRIVATE,TO BE UPDATED,TO BE UPDATED,315605,5967,TO BE UPDATED,1329911,DOMINICAN GRIMLEY-SCHOOL,-34.02863687,18.35322932,,D,,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100074,74,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 2,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M.,KERBELKER,,VALLEY,ROAD,VALLEY ROAD,HOUTBAY,HOUT BAY,CAPETOWN,,"VALLEY ROAD,HOUTBAY,HOUT BAY,CAPETOWN,",P.O.BOX 2986,CAPE TOWN,7800,"P.O.BOX 2986,CAPE TOWN,7800",0217901052,0820623929,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,103315605,103315605,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0103315605,0,TO BE UPDATED,TO BE UPDATED,,,,,,,76,,,93,15,,,,,,,,,,,,,,,,,,,OPEN,OPEN,,
103315608,0103315608,1,WC,MOLENBEEK SKOOL,MOLENBEEK,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,INTELLECTUAL DISABILITY,PRIVATE,TO BE UPDATED,TO BE UPDATED,315608,5981,TO BE UPDATED,99,NOT APPLICABLE,-33.93001535,18.48545556,,D,,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100053,53,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 4,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,L.,FOURIE,,ANNEKS,ROAD,ALEXANDRA AND ANNEX ROAD,MAITLAND,MAITLAND,CAPE TOWN,,"ANNEKS ROAD,MAITLAND,MAITLAND,CAPE TOWN ,",PRIVATE BAG X12,MAITLAND,7405,"PRIVATE BAG X12,MAITLAND,7405",0215114507,0823755706,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,103315608,103315608,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0103315608,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,162,13,,,,,,,,,,,,,,,,,,,,OPEN,,
103484644,0103484644,1,WC,ALPHA SKOOL,ALPHA,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,AUTISTIC SPECTRUM DISORDERS,PUBLIC,PUBLIC,TO BE UPDATED,484644,947,TO BE UPDATED,99,NOT APPLICABLE,-33.93539787,18.45076525,,D,,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100057,57,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 2,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,N.,KEARNS,84,PALMERSTON,ROAD,84 PALMERSTON ROAD,WOODSTOCK,WOODSTOCK,CAPE TOWN,,"84 PALMERSTON ROAD,WOODSTOCK,WOODSTOCK,CAPE TOWN ,",P.O.BOX 48,WOODSTOCK,7925,"P.O.BOX 48,WOODSTOCK,7925",0214471213,0835193953,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,103484644,103484644,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0103484644,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,76,11,,,,,,,,,,,,,,,,,,,,OPEN,,
104314706,0104314706,1,WC,OCEAN VIEW SKOOL,OCEAN VIEW,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,314706,969,TO BE UPDATED,99,NOT APPLICABLE,-34.14577029,18.34952873,,D,,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100061,61,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,CIRCUIT 1,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,F.,WILLIAMS,,DRACO   AND CASTOR,WAY,C/ODRACO & CASTORWEG,OCEANVIEW,OCEAN VIEW,CAPE TOWN,,"DRACO   AND CASTOR WAY,OCEANVIEW,OCEAN VIEW,CAPE TOWN,",P.O.BOX 3847,FISH HOEK,7975,"P.O.BOX 3847,FISH HOEK,7975",0217832381,0796221757,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,104314706,104314706,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0104314706,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,109,8,,,,,,,,,,,,,,,,,,,,OPEN,,
105007171,0105007171,1,WC,KHANYISA WALDORF SCHOOL,KHANYISA WALDORF,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIFIC LEARNING DISABILITIES,PUBLIC,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-34.02447171,18.46822898,,D,,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100073,73,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,CIRCUIT 2,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,M,REEVES,4,VICTORIA,ROAD,4 4 VICTORIA ROAD,,PLUMSTEAD,,7800,"4 VICTORIA ROAD,PLUMSTEAD,7800",P.O.BOX 476,PLUMSTEAD,7800,"P.O.BOX 476,PLUMSTEAD,7800",0217611709,,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,105007171,105007171,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,,,,71,14,,,,,,,,,,,,,,,,,,,,OPEN,,
105007438,0105007438,1,WC,PRO ED HOUSE,PRO ED HOUSE,OPEN,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,SPECIFIC LEARNING DISABILITIES,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,NOT APPLICABLE,-33.95938365,18.47726686,,D,,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,TO BE UPDATED,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100058,58,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 1,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,S,SCHUURMANS,6,ELMA,ROAD,6 CNR ELMA & ERIN ROADS,,,,7700,"6 ELMA ROAD,7700",CNR ERIN & ELMA ROADS,CLAREMONT,7700,"POST OFFICE,CLAREMONT,7700",0216861567,0832619480,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,105007438,105007438,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,,,,,,,85,,,95,17,,,,,,,,,,,,,,,,,,,OPEN,OPEN,,
105302200,0105302200,1,WC,BATAVIA SPESIALE SKOOL,BATAVIA,OPEN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,TO BE UPDATED,302200,5120,TO BE UPDATED,99,NOT APPLICABLE,-33.98325433,18.48980952,,D,,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100058,58,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO CENTRAL,CIRCUIT 1,,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,J.C,SWART,,LAURIER,ROAD,LAURIERWEG,,,CLAREMONT,,"LAURIER ROAD,CLAREMONT,",P.O.BOX 36357,GLOSDERRY,7702,"P.O.BOX 36357,GLOSDERRY,7702",0216715110,0823375257,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,NOT APPLICABLE,0,,,NOT MOVED,TO BE UPDATED,WC,WC,105302200,105302200,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,WC0105302200,0,TO BE UPDATED,TO BE UPDATED,,,,,,,438,,,713,47,,,,,,,,,,,,,,,,,,,OPEN,OPEN,,
